ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,exports_musd,imports_musd,trade_balance_musd,export_yoy_pct,import_yoy_pct,top_export_category,top_import_category,top_export_partner,top_import_partner,source_org,release_date,data_status
2016-04-01,2016,4,region,CN-R-SC,华南,CN,中国,43089.35,34116.87,8972.48,0.892,2.396,高新技术产品,原油,日本,俄罗斯,海关总署,2016-05-11,final
2016-04-01,2016,4,region,CN-R-SW,西南,CN,中国,37386.8,33186.78,4200.02,6.942,5.954,钢材,化工品,中国香港,欧盟,海关总署,2016-05-11,final
2016-04-01,2016,4,region,CN-R-NW,西北,CN,中国,18940.66,15321.67,3618.99,6.185,6.599,农产品,天然气,韩国,俄罗斯,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-BJ,北京,CN-R-NC,华北,10646.93,7972.6,2674.33,3.023,3.737,机电产品,原油,韩国,日本,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-TJ,天津,CN-R-NC,华北,4248.82,3443.25,805.57,-2.066,1.164,纺织服装,服务贸易,中国香港,印度,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-HE,河北,CN-R-NC,华北,11064.93,8562.53,2502.4,6.29,8.843,汽车,农产品,韩国,巴西,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-SX,山西,CN-R-NC,华北,6377.25,4802.74,1574.51,-1.164,9.88,农产品,集成电路,俄罗斯,美国,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-NM,内蒙古,CN-R-NC,华北,4212.52,3567.84,644.68,7.473,9.723,农产品,农产品,欧盟,中国香港,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-LN,辽宁,CN-R-NE,东北,7578.07,6774.79,803.28,5.117,7.196,钢材,铁矿砂,韩国,韩国,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-JL,吉林,CN-R-NE,东北,2915.97,2462.19,453.78,1.008,4.778,服务贸易,集成电路,中国香港,巴西,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-HL,黑龙江,CN-R-NE,东北,4205.47,3595.63,609.84,7.53,5.665,汽车,原油,欧盟,日本,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-SH,上海,CN-R-EC,华东,11727.8,9391.01,2336.79,2.32,1.579,高新技术产品,农产品,澳大利亚,印度,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-JS,江苏,CN-R-EC,华东,33019.51,26411.78,6607.73,6.878,3.584,高新技术产品,服务贸易,中国香港,澳大利亚,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-ZJ,浙江,CN-R-EC,华东,20281.18,16406.93,3874.25,8.773,7.131,汽车,农产品,欧盟,巴西,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-AH,安徽,CN-R-EC,华东,11705.39,10499.41,1205.98,0.82,10.45,高新技术产品,集成电路,美国,俄罗斯,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-FJ,福建,CN-R-EC,华东,11563.05,10391.84,1171.21,-1.577,9.854,机电产品,服务贸易,中国香港,日本,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-JX,江西,CN-R-EC,华东,7490.93,6521.17,969.76,4.027,10.423,汽车,服务贸易,美国,巴西,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-SD,山东,CN-R-EC,华东,29004.26,24009.12,4995.14,-0.198,9.165,化工产品,机械设备,美国,东盟,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-HA,河南,CN-R-CC,华中,15599.13,12092.79,3506.34,4.539,4.072,钢材,化工品,澳大利亚,中国香港,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-HB,湖北,CN-R-CC,华中,13873.31,10926.28,2947.03,6.92,0.791,汽车,农产品,俄罗斯,印度,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-HN,湖南,CN-R-CC,华中,12823.15,10454.02,2369.13,8.924,7.565,机电产品,化工品,东盟,东盟,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-GD,广东,CN-R-SC,华南,34019.19,26837.75,7181.44,2.861,7.108,纺织服装,集成电路,澳大利亚,印度,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-GX,广西,CN-R-SC,华南,6944.1,5620.2,1323.9,8.758,9.66,汽车,机械设备,欧盟,日本,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-HI,海南,CN-R-SC,华南,2126.06,1658.93,467.13,0.063,1.544,汽车,化工品,美国,美国,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-CQ,重庆,CN-R-SW,西南,7495.98,6442.54,1053.44,3.429,2.835,高新技术产品,集成电路,欧盟,韩国,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-SC,四川,CN-R-SW,西南,15910.98,14387.09,1523.89,-0.446,1.099,服务贸易,化工品,巴西,俄罗斯,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-GZ,贵州,CN-R-SW,西南,6000.64,4943.63,1057.01,7.276,0.46,钢材,原油,印度,东盟,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-YN,云南,CN-R-SW,西南,7235.32,6728.79,506.53,-0.345,0.33,汽车,天然气,中国香港,印度,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-XZ,西藏,CN-R-SW,西南,743.88,684.72,59.16,2.088,6.913,高新技术产品,农产品,印度,日本,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-SN,陕西,CN-R-NW,西北,9077.88,7495.71,1582.17,7.703,4.059,高新技术产品,机械设备,巴西,韩国,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-GS,甘肃,CN-R-NW,西北,2883.48,2181.08,702.4,5.997,7.918,化工产品,天然气,俄罗斯,印度,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-QH,青海,CN-R-NW,西北,1272.12,1059.91,212.21,4.753,4.754,高新技术产品,集成电路,欧盟,中国香港,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-NX,宁夏,CN-R-NW,西北,1606.35,1346.71,259.64,4.522,4.542,化工产品,化工品,日本,韩国,海关总署,2016-05-11,final
2016-04-01,2016,4,province,CN-XJ,新疆,CN-R-NW,西北,4100.83,3238.26,862.57,2.47,2.04,农产品,集成电路,澳大利亚,俄罗斯,海关总署,2016-05-11,final
2016-04-01,2016,4,city,CN-GZ-GZ,广州,CN-GD,广东,5983.55,5227.08,756.47,7.18,1.478,化工产品,化工品,美国,东盟,海关总署,2016-05-11,final
2016-04-01,2016,4,city,CN-GD-SZ,深圳,CN-GD,广东,7470.52,6161.75,1308.77,2.948,9.231,服务贸易,铁矿砂,俄罗斯,东盟,海关总署,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,4718.38,4080.09,638.29,-0.701,7.364,机电产品,化工品,澳大利亚,韩国,海关总署,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-NJ,南京,CN-JS,江苏,4425.05,3890.79,534.26,-1.065,5.88,机电产品,农产品,日本,美国,海关总署,2016-05-11,final
2016-04-01,2016,4,city,CN-HB-WH,武汉,CN-HB,湖北,3596.05,2931.97,664.08,1.11,4.975,服务贸易,机械设备,巴西,欧盟,海关总署,2016-05-11,final
2016-04-01,2016,4,city,CN-SC-CD,成都,CN-SC,四川,3580.24,2848.64,731.6,3.717,4.262,钢材,原油,印度,东盟,海关总署,2016-05-11,final
2016-04-01,2016,4,city,CN-SN-XA,西安,CN-SN,陕西,2066.34,1795.85,270.49,0.097,10.399,汽车,机械设备,东盟,中国香港,海关总署,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-SZ,苏州,CN-JS,江苏,6852.13,6011.68,840.45,4.506,2.586,化工产品,集成电路,东盟,俄罗斯,海关总署,2016-05-11,final
2016-04-01,2016,4,city,CN-SD-QD,青岛,CN-SD,山东,4318.16,3750.21,567.95,1.809,10.88,机电产品,化工品,印度,日本,海关总署,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,3192.49,2561.49,631.0,-0.28,4.301,农产品,机械设备,美国,韩国,海关总署,2016-05-11,final
2016-05-01,2016,5,national,CN,中国,,,331104.41,245033.03,86071.38,2.305,8.114,机电产品,服务贸易,欧盟,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NC,华北,CN,中国,43042.51,30156.32,12886.19,5.79,0.678,服务贸易,机械设备,日本,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NE,东北,CN,中国,15633.33,11914.06,3719.27,5.467,1.819,汽车,农产品,美国,欧盟,海关总署,2016-06-10,final
2016-05-01,2016,5,region,CN-R-EC,华东,CN,中国,129204.45,96978.14,32226.31,6.776,0.635,汽车,天然气,美国,印度,海关总署,2016-06-10,final
2016-05-01,2016,5,region,CN-R-CC,华中,CN,中国,42967.59,32130.51,10837.08,1.943,3.715,钢材,铁矿砂,日本,欧盟,海关总署,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SC,华南,CN,中国,42238.04,31305.42,10932.62,4.597,7.295,汽车,机械设备,韩国,日本,海关总署,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SW,西南,CN,中国,38821.52,29486.64,9334.88,8.566,2.924,纺织服装,机械设备,印度,韩国,海关总署,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NW,西北,CN,中国,19196.95,13061.93,6135.02,2.484,7.259,钢材,农产品,欧盟,澳大利亚,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-BJ,北京,CN-R-NC,华北,12326.67,8986.26,3340.41,1.948,5.582,服务贸易,农产品,俄罗斯,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-TJ,天津,CN-R-NC,华北,5124.16,3277.9,1846.26,7.36,3.638,高新技术产品,天然气,澳大利亚,韩国,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-HE,河北,CN-R-NC,华北,13201.73,8930.79,4270.94,3.859,-1.806,化工产品,集成电路,澳大利亚,俄罗斯,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-SX,山西,CN-R-NC,华北,7492.3,5528.95,1963.35,9.364,-1.793,汽车,铁矿砂,印度,印度,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-NM,内蒙古,CN-R-NC,华北,4897.65,3432.42,1465.23,5.784,2.09,服务贸易,铁矿砂,美国,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-LN,辽宁,CN-R-NE,东北,8297.15,6583.68,1713.47,5.555,-0.094,钢材,服务贸易,欧盟,美国,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-JL,吉林,CN-R-NE,东北,2894.23,1998.19,896.04,4.466,2.974,高新技术产品,化工品,俄罗斯,日本,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-HL,黑龙江,CN-R-NE,东北,4441.95,3332.18,1109.77,5.391,4.212,服务贸易,铁矿砂,东盟,印度,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-SH,上海,CN-R-EC,华东,11558.5,8304.52,3253.98,3.285,8.037,服务贸易,原油,俄罗斯,澳大利亚,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-JS,江苏,CN-R-EC,华东,31717.23,22532.33,9184.9,10.949,-0.195,机电产品,机械设备,俄罗斯,澳大利亚,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-ZJ,浙江,CN-R-EC,华东,21505.68,17292.73,4212.95,8.335,5.358,汽车,农产品,日本,澳大利亚,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-AH,安徽,CN-R-EC,华东,12743.63,9106.0,3637.63,10.638,2.606,服务贸易,铁矿砂,澳大利亚,澳大利亚,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-FJ,福建,CN-R-EC,华东,13951.4,10144.77,3806.63,11.131,-1.412,服务贸易,化工品,日本,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-JX,江西,CN-R-EC,华东,7951.12,6073.63,1877.49,8.772,4.606,农产品,铁矿砂,俄罗斯,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-SD,山东,CN-R-EC,华东,29776.9,23524.16,6252.74,7.622,7.515,纺织服装,集成电路,印度,韩国,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-HA,河南,CN-R-CC,华中,15961.89,12458.65,3503.24,8.438,-1.209,纺织服装,机械设备,欧盟,俄罗斯,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-HB,湖北,CN-R-CC,华中,15019.01,10964.04,4054.97,7.915,7.739,化工产品,化工品,日本,欧盟,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-HN,湖南,CN-R-CC,华中,11986.7,8707.82,3278.88,6.898,5.062,纺织服装,集成电路,日本,韩国,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-GD,广东,CN-R-SC,华南,33540.17,25152.1,8388.07,2.747,4.323,钢材,农产品,澳大利亚,巴西,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-GX,广西,CN-R-SC,华南,6675.1,4681.38,1993.72,5.655,1.28,服务贸易,机械设备,巴西,中国香港,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-HI,海南,CN-R-SC,华南,2022.76,1471.95,550.81,2.519,3.683,高新技术产品,机械设备,巴西,韩国,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-CQ,重庆,CN-R-SW,西南,8115.82,6115.7,2000.12,11.836,3.756,化工产品,铁矿砂,欧盟,美国,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-SC,四川,CN-R-SW,西南,16848.48,13061.98,3786.5,9.469,4.436,农产品,机械设备,日本,巴西,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-GZ,贵州,CN-R-SW,西南,6397.8,4831.75,1566.05,6.708,2.978,钢材,天然气,俄罗斯,韩国,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-YN,云南,CN-R-SW,西南,6659.81,4903.38,1756.43,10.074,-0.829,汽车,机械设备,澳大利亚,巴西,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-XZ,西藏,CN-R-SW,西南,799.61,573.81,225.8,9.258,8.151,高新技术产品,机械设备,澳大利亚,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-SN,陕西,CN-R-NW,西北,8909.41,6233.6,2675.81,10.75,3.896,化工产品,化工品,东盟,俄罗斯,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-GS,甘肃,CN-R-NW,西北,2639.22,1726.63,912.59,4.195,-2.143,钢材,服务贸易,巴西,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-QH,青海,CN-R-NW,西北,1300.47,915.35,385.12,8.642,3.636,高新技术产品,集成电路,东盟,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-NX,宁夏,CN-R-NW,西北,1747.6,1195.86,551.74,7.339,-2.362,纺织服装,服务贸易,日本,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,province,CN-XJ,新疆,CN-R-NW,西北,4600.25,2990.49,1609.76,4.187,3.917,高新技术产品,天然气,韩国,巴西,海关总署,2016-06-10,final
2016-05-01,2016,5,city,CN-GZ-GZ,广州,CN-GD,广东,6048.65,4502.35,1546.3,8.727,5.968,纺织服装,原油,日本,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,city,CN-GD-SZ,深圳,CN-GD,广东,7196.01,5441.89,1754.12,8.064,0.318,化工产品,机械设备,韩国,中国香港,海关总署,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,4822.63,3545.11,1277.52,11.363,8.206,钢材,农产品,美国,巴西,海关总署,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-NJ,南京,CN-JS,江苏,4853.54,3696.41,1157.13,10.451,6.194,农产品,集成电路,美国,欧盟,海关总署,2016-06-10,final
2016-05-01,2016,5,city,CN-HB-WH,武汉,CN-HB,湖北,3614.06,2864.64,749.42,10.432,7.347,纺织服装,天然气,韩国,东盟,海关总署,2016-06-10,final
2016-05-01,2016,5,city,CN-SC-CD,成都,CN-SC,四川,4111.71,3068.45,1043.26,5.701,-0.261,纺织服装,原油,东盟,巴西,海关总署,2016-06-10,final
2016-05-01,2016,5,city,CN-SN-XA,西安,CN-SN,陕西,2179.47,1529.22,650.25,8.597,-0.048,汽车,服务贸易,日本,澳大利亚,海关总署,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-SZ,苏州,CN-JS,江苏,7701.41,5402.51,2298.9,2.089,4.83,机电产品,服务贸易,日本,澳大利亚,海关总署,2016-06-10,final
2016-05-01,2016,5,city,CN-SD-QD,青岛,CN-SD,山东,4532.11,3509.41,1022.7,3.341,7.024,汽车,服务贸易,中国香港,欧盟,海关总署,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,2967.65,2259.01,708.64,11.246,2.254,化工产品,机械设备,美国,欧盟,海关总署,2016-06-10,final
2016-06-01,2016,6,national,CN,中国,,,314483.17,237317.11,77166.06,3.218,2.227,农产品,天然气,印度,俄罗斯,海关总署,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NC,华北,CN,中国,36952.35,27187.37,9764.98,4.96,1.642,高新技术产品,天然气,东盟,东盟,海关总署,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NE,东北,CN,中国,16050.51,12891.99,3158.52,7.197,1.115,机电产品,铁矿砂,澳大利亚,韩国,海关总署,2016-07-11,final
2016-06-01,2016,6,region,CN-R-EC,华东,CN,中国,119412.46,84799.57,34612.89,7.142,4.102,汽车,铁矿砂,印度,欧盟,海关总署,2016-07-11,final
2016-06-01,2016,6,region,CN-R-CC,华中,CN,中国,43418.15,34422.17,8995.98,6.502,-3.454,农产品,集成电路,欧盟,中国香港,海关总署,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SC,华南,CN,中国,41834.65,33559.91,8274.74,4.702,2.989,高新技术产品,原油,澳大利亚,美国,海关总署,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SW,西南,CN,中国,36602.73,28214.89,8387.84,-0.59,-1.737,高新技术产品,化工品,澳大利亚,中国香港,海关总署,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NW,西北,CN,中国,20212.33,16241.21,3971.12,5.891,-3.687,机电产品,农产品,澳大利亚,东盟,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-BJ,北京,CN-R-NC,华北,11589.75,8508.85,3080.9,3.829,-4.252,高新技术产品,原油,欧盟,东盟,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-TJ,天津,CN-R-NC,华北,3988.13,2884.78,1103.35,-2.38,-1.681,钢材,天然气,美国,东盟,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-HE,河北,CN-R-NC,华北,10854.46,7915.16,2939.3,1.222,0.175,化工产品,铁矿砂,巴西,印度,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-SX,山西,CN-R-NC,华北,6072.67,4264.49,1808.18,-0.587,-2.817,钢材,机械设备,俄罗斯,韩国,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-NM,内蒙古,CN-R-NC,华北,4447.34,3614.08,833.26,2.586,4.678,化工产品,集成电路,日本,中国香港,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-LN,辽宁,CN-R-NE,东北,8467.32,7152.13,1315.19,8.551,-1.647,高新技术产品,天然气,中国香港,美国,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-JL,吉林,CN-R-NE,东北,2964.85,2286.29,678.56,7.053,4.508,高新技术产品,农产品,日本,俄罗斯,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-HL,黑龙江,CN-R-NE,东北,4618.34,3453.57,1164.77,2.006,-0.082,机电产品,原油,巴西,东盟,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-SH,上海,CN-R-EC,华东,11202.55,7588.08,3614.47,-1.239,-0.222,汽车,原油,欧盟,俄罗斯,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-JS,江苏,CN-R-EC,华东,28713.01,19956.49,8756.52,8.095,-4.789,汽车,铁矿砂,巴西,韩国,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-ZJ,浙江,CN-R-EC,华东,21325.53,15312.98,6012.55,5.274,3.862,化工产品,化工品,俄罗斯,韩国,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-AH,安徽,CN-R-EC,华东,11832.92,8347.05,3485.87,6.062,-0.289,汽车,农产品,澳大利亚,东盟,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-FJ,福建,CN-R-EC,华东,11887.92,7907.98,3979.94,6.611,3.245,纺织服装,农产品,美国,美国,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-JX,江西,CN-R-EC,华东,7105.5,5174.64,1930.86,4.172,-4.108,农产品,机械设备,巴西,巴西,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-SD,山东,CN-R-EC,华东,27345.02,20512.34,6832.68,3.734,-0.983,农产品,化工品,澳大利亚,韩国,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-HA,河南,CN-R-CC,华中,15873.39,12758.0,3115.39,3.726,2.002,农产品,铁矿砂,美国,日本,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-HB,湖北,CN-R-CC,华中,14777.64,11177.64,3600.0,5.014,3.944,汽车,天然气,俄罗斯,东盟,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-HN,湖南,CN-R-CC,华中,12767.12,10486.54,2280.58,3.436,3.192,高新技术产品,铁矿砂,中国香港,日本,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-GD,广东,CN-R-SC,华南,33298.8,26756.15,6542.65,-0.562,-4.427,汽车,服务贸易,韩国,欧盟,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-GX,广西,CN-R-SC,华南,6711.43,5395.3,1316.13,8.235,-4.417,农产品,天然气,美国,巴西,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-HI,海南,CN-R-SC,华南,1824.41,1408.46,415.95,6.993,2.429,高新技术产品,机械设备,印度,中国香港,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-CQ,重庆,CN-R-SW,西南,6811.89,5527.5,1284.39,-0.005,0.76,化工产品,服务贸易,美国,东盟,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-SC,四川,CN-R-SW,西南,16287.14,12281.02,4006.12,8.465,3.719,纺织服装,服务贸易,澳大利亚,俄罗斯,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-GZ,贵州,CN-R-SW,西南,6120.49,4505.52,1614.97,5.19,-2.388,农产品,集成电路,东盟,澳大利亚,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-YN,云南,CN-R-SW,西南,6672.79,5395.73,1277.06,8.553,-0.359,纺织服装,天然气,中国香港,澳大利亚,海关总署,2016-07-11,final
2016-06-01,2016,6,province,CN-XZ,西藏,CN-R-SW,西南,710.42,505.11,205.31,-1.998,0.346,高新技术产品,机械设备,巴西,印度,海关总署,2016-07-11,final
