ref_date,year,quarter,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,sector,inv_grade_yield_pct,high_yield_yield_pct,ig_spread_bps,hy_spread_bps,default_rate_pct,new_issuance_100m_cny,downgrade_ratio_pct,npl_ratio_pct,source_org,release_date,data_status
2016-01-01,2016,1,province,CN-JL,吉林,CN-R-NE,东北,材料,3.538,8.453,101,472,0.821,334.56,3.666,1.255,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JL,吉林,CN-R-NE,东北,通信服务,2.951,7.779,128,488,0.651,352.39,4.17,1.043,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JL,吉林,CN-R-NE,东北,可选消费,3.036,8.129,150,461,0.997,425.54,4.209,1.73,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,科技,3.308,8.103,104,512,0.967,676.48,3.937,1.536,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,金融,3.192,6.606,111,451,1.081,604.47,3.536,1.058,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,能源,3.49,7.48,134,455,1.167,420.76,4.131,1.679,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,消费,3.544,8.377,137,494,1.407,507.42,3.43,1.026,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,工业,3.424,6.903,100,499,0.517,630.71,2.692,1.616,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,医疗健康,3.089,8.469,114,472,1.527,446.88,4.026,1.186,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,公用事业,3.38,7.235,125,406,1.243,594.31,3.588,1.405,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,地产,3.188,7.83,136,459,1.902,555.86,4.561,1.547,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,材料,2.932,7.895,129,426,0.736,490.96,2.203,1.09,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,通信服务,3.201,8.413,121,443,0.655,484.45,3.732,1.053,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HL,黑龙江,CN-R-NE,东北,可选消费,3.387,7.977,166,508,1.952,628.94,3.794,1.699,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,科技,3.548,6.711,102,392,0.785,1455.57,2.794,1.074,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,金融,3.391,6.614,117,504,0.87,1296.48,1.982,1.415,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,能源,3.233,8.156,138,495,0.626,1497.97,2.102,1.334,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,消费,2.972,7.103,109,469,0.521,1543.99,2.58,1.571,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,工业,3.121,6.716,120,441,0.667,1811.85,2.497,1.282,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,医疗健康,3.056,8.358,122,414,0.85,1783.96,2.994,1.145,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,公用事业,2.972,6.831,89,413,0.237,1541.3,3.244,1.273,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,地产,3.613,8.155,157,450,1.186,1611.91,4.014,1.974,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,材料,3.414,7.317,142,433,0.888,1410.53,3.572,1.391,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,通信服务,3.113,6.999,116,523,0.997,1671.13,2.936,1.366,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SH,上海,CN-R-EC,华东,可选消费,3.433,9.04,122,494,2.053,1774.42,4.191,1.488,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,科技,3.421,7.647,125,467,1.416,4214.49,3.525,1.325,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,金融,2.931,6.516,100,471,0.692,3975.24,3.006,1.435,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,能源,3.372,8.11,114,507,0.766,5111.86,3.713,1.209,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,消费,3.035,7.818,135,487,1.252,4317.81,3.79,1.49,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,工业,3.176,7.504,123,501,1.001,3515.91,2.934,1.377,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,医疗健康,3.557,7.083,142,488,1.36,4003.55,3.024,1.562,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,公用事业,3.268,7.041,103,462,1.382,3559.85,2.959,1.085,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,地产,3.071,7.377,154,540,1.812,4435.88,3.732,1.803,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,材料,3.465,6.917,141,462,1.166,4128.01,4.248,1.701,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,通信服务,3.244,8.387,111,394,0.632,3814.68,4.188,1.427,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JS,江苏,CN-R-EC,华东,可选消费,3.004,8.186,138,532,1.266,3763.39,4.839,1.853,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,科技,3.376,8.373,126,441,0.614,3417.82,3.587,1.169,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,金融,3.51,7.268,132,448,0.666,2321.17,2.758,1.324,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,能源,3.325,8.222,109,507,1.403,2974.59,2.384,1.732,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,消费,3.084,8.411,103,520,1.304,3311.89,2.906,1.448,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,工业,3.591,8.062,128,405,1.435,2490.27,3.367,1.305,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,医疗健康,3.376,7.263,106,391,0.455,2734.91,3.508,1.529,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,公用事业,3.392,7.154,126,423,0.571,3572.67,2.135,1.455,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,地产,3.045,8.555,129,519,1.364,2954.25,3.999,1.465,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,材料,2.982,6.782,106,391,1.039,3231.03,2.157,1.627,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,通信服务,3.57,6.751,139,470,1.317,3652.28,4.228,1.197,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-ZJ,浙江,CN-R-EC,华东,可选消费,3.638,8.11,158,484,1.263,3173.16,3.87,1.381,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,科技,3.202,7.542,141,485,0.562,1671.09,3.016,1.747,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,金融,3.07,6.637,132,403,1.396,1550.32,2.467,1.228,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,能源,3.313,8.056,135,402,0.758,1559.3,2.157,1.211,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,消费,3.039,7.285,111,451,0.77,1705.53,3.694,1.644,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,工业,3.051,7.576,108,393,0.914,1427.7,2.8,1.438,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,医疗健康,2.904,7.232,124,407,1.333,1612.71,2.455,1.494,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,公用事业,3.454,8.059,104,424,0.37,1452.15,1.601,1.552,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,地产,3.371,7.974,119,542,1.136,1244.82,4.861,1.392,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,材料,3.217,7.071,145,429,1.183,1500.95,2.162,1.47,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,通信服务,2.913,7.186,117,528,1.351,1656.17,2.514,1.151,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-AH,安徽,CN-R-EC,华东,可选消费,3.282,7.53,154,531,1.331,1849.76,4.75,2.067,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,科技,3.543,6.777,125,526,0.642,2017.07,4.091,1.725,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,金融,2.941,6.608,121,482,0.857,1202.45,2.197,1.426,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,能源,3.043,6.708,119,480,1.252,1988.88,3.288,1.541,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,消费,2.948,7.593,124,417,1.538,1694.72,3.751,1.73,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,工业,3.351,7.091,136,442,1.647,1465.22,4.062,1.092,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,医疗健康,2.906,6.763,103,458,1.514,2118.17,2.95,1.001,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,公用事业,3.417,7.282,95,462,0.41,1946.48,2.825,1.385,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,地产,3.102,8.469,125,447,1.425,1786.86,3.724,1.609,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,材料,2.91,8.415,97,465,0.883,2074.27,2.729,1.011,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,通信服务,2.937,8.201,116,493,0.933,2050.7,2.642,1.23,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-FJ,福建,CN-R-EC,华东,可选消费,3.632,8.473,143,566,1.223,1747.66,3.521,1.381,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,科技,3.165,8.456,139,497,0.482,1250.48,2.68,1.405,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,金融,3.312,7.308,116,412,1.388,1051.13,2.9,0.851,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,能源,3.587,8.258,96,525,1.064,1054.13,3.855,1.094,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,消费,3.12,6.747,106,393,1.151,1072.24,4.126,1.318,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,工业,3.507,8.377,116,444,0.903,938.97,3.683,1.242,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,医疗健康,3.482,7.113,137,526,1.286,1103.08,2.543,1.08,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,公用事业,3.262,7.472,125,440,0.551,1357.62,3.358,1.277,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,地产,3.601,8.952,164,545,1.359,945.95,4.44,1.742,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,材料,3.255,7.455,128,468,0.602,1180.24,4.115,1.743,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,通信服务,3.003,7.38,110,526,1.187,1108.88,3.988,0.953,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-JX,江西,CN-R-EC,华东,可选消费,3.52,8.317,163,469,2.074,1078.19,5.283,1.831,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,科技,3.309,8.316,95,527,1.419,4200.19,3.794,1.435,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,金融,3.188,7.893,89,374,0.741,3203.81,2.018,1.06,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,能源,3.107,8.486,99,457,1.181,4602.76,3.051,1.32,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,消费,3.152,6.959,115,502,0.48,3648.1,3.043,1.537,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,工业,3.389,7.929,99,404,1.277,3774.74,2.997,1.23,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,医疗健康,3.113,7.163,145,421,1.201,5055.04,3.134,1.665,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,公用事业,3.527,6.899,115,441,0.936,4923.06,2.486,1.003,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,地产,3.606,8.289,130,492,1.736,3416.56,4.235,2.048,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,材料,3.285,7.474,110,492,1.315,4603.15,2.294,1.422,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,通信服务,3.177,7.322,103,465,0.713,3929.41,3.695,0.971,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-SD,山东,CN-R-EC,华东,可选消费,3.306,7.93,152,452,1.701,4246.97,4.343,1.948,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,科技,3.428,7.88,120,441,1.174,2210.24,3.163,1.096,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,金融,3.327,7.24,124,397,0.773,2356.42,3.599,0.921,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,能源,3.281,6.861,103,522,1.515,1797.14,2.452,1.679,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,消费,3.321,8.415,140,465,0.813,2083.16,2.865,1.413,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,工业,2.916,6.853,123,512,1.61,2419.6,3.788,1.039,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,医疗健康,2.97,7.988,98,450,1.465,1896.48,2.759,1.084,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,公用事业,3.186,7.159,115,406,1.004,2153.2,1.648,0.966,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,地产,3.405,7.26,122,562,1.843,2138.17,5.112,2.063,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,材料,3.516,8.16,119,527,1.577,2167.05,2.179,1.063,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,通信服务,3.051,8.419,126,521,1.362,1983.7,4.031,1.191,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HA,河南,CN-R-CC,华中,可选消费,3.122,8.856,117,570,2.101,1733.7,4.778,2.027,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,科技,3.589,7.611,142,446,1.242,2343.29,3.24,1.727,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,金融,3.408,7.285,117,383,1.363,2301.08,2.772,1.168,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,能源,3.063,7.175,123,398,1.096,1438.86,4.002,1.055,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,消费,3.273,7.443,121,396,1.453,1726.91,4.166,1.32,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,工业,2.959,7.766,106,485,0.902,2169.92,3.265,0.964,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,医疗健康,3.58,6.785,104,465,1.449,1642.91,2.392,1.41,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,公用事业,3.261,7.906,137,439,1.233,2150.53,2.107,1.358,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,地产,3.335,8.988,129,565,1.222,1527.74,4.843,1.814,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,材料,2.903,8.04,126,518,1.307,2049.3,4.124,1.52,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,通信服务,3.189,7.815,146,466,0.81,1826.61,2.185,1.441,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HB,湖北,CN-R-CC,华中,可选消费,3.642,8.72,138,531,1.933,2215.43,3.836,1.975,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,科技,3.539,7.448,94,398,0.916,1600.88,2.56,1.393,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,金融,3.071,7.088,110,505,0.516,2125.9,1.91,1.237,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,能源,3.525,8.08,136,414,1.075,1285.47,2.307,1.052,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,消费,3.369,6.789,111,453,1.56,1529.7,3.976,1.454,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,工业,3.165,7.716,103,483,1.597,1402.4,3.244,1.299,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,医疗健康,3.376,8.407,111,507,0.562,1354.91,2.904,1.159,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,公用事业,3.152,7.747,89,486,0.841,1761.84,2.237,1.442,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,地产,3.335,7.629,160,524,1.424,1768.72,3.442,1.487,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,材料,3.48,7.343,120,396,1.576,1294.2,3.552,1.031,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,通信服务,3.146,8.225,130,516,0.569,1637.28,2.392,1.215,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-HN,湖南,CN-R-CC,华中,可选消费,3.267,7.694,132,462,1.845,1688.19,3.438,1.98,银行间市场交易商协会,2016-02-25,final
2016-01-01,2016,1,province,CN-GD,广东,CN-R-SC,华南,科技,2.903,8.449,107,511,0.951,3565.34,3.204,1.252,银行间市场交易商协会,2016-02-25,final
