ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,total_sales_100m_cny,auto_sales_100m_cny,food_sales_100m_cny,ecommerce_sales_100m_cny,service_retail_100m_cny,yoy_change_pct,mom_change_sa_pct,real_yoy_change_pct,source_org,release_date,data_status
2016-04-01,2016,4,province,CN-AH,安徽,CN-R-EC,华东,1463.63,261.66,185.74,567.39,458.54,7.074,0.943,5.741,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-FJ,福建,CN-R-EC,华东,1543.2,272.47,214.02,603.42,439.83,4.267,-0.075,2.358,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JX,江西,CN-R-EC,华东,944.36,142.09,127.93,311.36,325.19,5.053,-0.191,4.288,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SD,山东,CN-R-EC,华东,3541.56,487.68,628.67,1387.21,1071.95,4.811,0.057,4.122,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HA,河南,CN-R-CC,华中,1856.2,217.08,412.3,631.86,538.46,5.726,0.036,4.659,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HB,湖北,CN-R-CC,华中,1794.85,182.52,315.61,612.02,560.62,5.143,-0.313,4.718,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HN,湖南,CN-R-CC,华中,1537.9,143.86,311.78,554.79,354.1,4.862,0.731,4.089,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GD,广东,CN-R-SC,华南,4255.72,512.89,893.44,1081.07,1245.62,7.309,0.895,5.589,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GX,广西,CN-R-SC,华南,859.72,144.96,153.11,244.12,247.6,5.872,0.291,5.12,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HI,海南,CN-R-SC,华南,252.91,47.37,39.0,89.37,73.9,7.576,1.104,6.394,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-CQ,重庆,CN-R-SW,西南,906.55,108.19,169.99,279.98,247.26,6.896,0.662,5.804,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SC,四川,CN-R-SW,西南,1979.05,353.47,287.38,484.47,580.82,5.644,0.005,3.822,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GZ,贵州,CN-R-SW,西南,793.98,141.58,131.27,205.19,264.49,7.545,0.038,5.86,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-YN,云南,CN-R-SW,西南,821.94,118.58,127.32,191.61,265.18,4.031,0.149,3.668,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-XZ,西藏,CN-R-SW,西南,91.4,10.1,15.77,23.51,25.97,5.1,0.289,4.089,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SN,陕西,CN-R-NW,西北,1086.18,126.03,159.83,371.32,367.34,5.763,0.542,4.48,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GS,甘肃,CN-R-NW,西北,349.01,34.65,57.53,127.63,138.02,5.477,0.837,4.246,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-QH,青海,CN-R-NW,西北,156.5,17.09,20.41,55.99,58.56,5.376,0.126,3.692,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-NX,宁夏,CN-R-NW,西北,224.72,24.5,30.45,74.35,100.37,6.428,0.538,4.686,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-XJ,新疆,CN-R-NW,西北,509.96,69.38,83.84,177.58,177.84,6.316,0.891,5.352,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-GZ-GZ,广州,CN-GD,广东,753.51,73.09,129.82,179.07,201.12,6.817,-0.117,6.361,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-GD-SZ,深圳,CN-GD,广东,899.0,81.23,155.5,237.24,318.96,4.265,0.386,3.763,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,545.52,47.12,83.04,141.12,161.16,5.531,0.302,4.177,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-NJ,南京,CN-JS,江苏,593.22,77.78,72.14,175.05,185.42,6.762,0.869,6.231,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-HB-WH,武汉,CN-HB,湖北,431.95,37.99,72.41,131.74,118.21,4.154,0.94,3.899,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SC-CD,成都,CN-SC,四川,471.53,41.74,78.46,149.26,128.54,5.185,-0.014,4.902,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SN-XA,西安,CN-SN,陕西,249.85,28.16,43.84,73.33,76.57,4.996,-0.126,3.438,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-SZ,苏州,CN-JS,江苏,859.24,72.34,150.0,269.32,236.38,5.934,0.505,5.73,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SD-QD,青岛,CN-SD,山东,559.7,74.56,89.33,169.04,152.27,6.594,-0.149,5.243,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,379.5,51.24,67.79,108.05,136.28,3.764,0.189,3.477,国家统计局,2016-05-11,final
2016-05-01,2016,5,national,CN,中国,,,38431.88,5093.34,6018.66,12281.02,13536.58,2.955,0.508,2.067,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NC,华北,CN,中国,4555.23,697.05,750.54,1377.3,1500.18,6.097,0.506,5.781,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NE,东北,CN,中国,1834.13,187.52,323.6,616.53,607.03,6.162,0.385,4.401,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-EC,华东,CN,中国,15218.17,2092.84,2608.3,5240.07,5857.77,5.42,0.174,5.28,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-CC,华中,CN,中国,5023.39,541.13,642.79,1574.71,1666.25,4.472,0.407,2.958,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SC,华南,CN,中国,5094.84,579.66,660.25,1444.93,1588.58,3.335,1.421,1.568,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SW,西南,CN,中国,4460.78,717.23,674.31,1192.98,1461.8,3.822,0.286,3.232,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NW,西北,CN,中国,2245.35,277.9,358.87,834.5,854.96,2.863,0.333,1.248,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-BJ,北京,CN-R-NC,华北,1351.74,185.16,218.42,438.17,494.09,6.389,-0.204,6.36,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-TJ,天津,CN-R-NC,华北,541.28,64.1,86.95,145.57,177.8,3.377,0.424,3.155,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HE,河北,CN-R-NC,华北,1329.83,218.97,230.7,426.98,434.07,4.305,0.217,3.525,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SX,山西,CN-R-NC,华北,783.34,140.94,135.47,235.32,227.39,4.952,0.817,3.48,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-NM,内蒙古,CN-R-NC,华北,549.03,87.88,79.01,131.26,166.83,5.387,0.468,5.13,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-LN,辽宁,CN-R-NE,东北,939.86,95.37,187.86,277.18,320.92,6.314,0.716,5.659,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JL,吉林,CN-R-NE,东北,364.0,28.09,54.85,136.01,128.82,6.54,0.934,5.257,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HL,黑龙江,CN-R-NE,东北,530.26,64.05,80.89,203.34,157.29,4.428,0.071,3.091,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SH,上海,CN-R-EC,华东,1465.91,155.65,182.33,553.59,573.03,2.729,0.774,2.134,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JS,江苏,CN-R-EC,华东,3720.08,532.15,640.94,1087.98,1458.24,3.648,0.431,2.528,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-ZJ,浙江,CN-R-EC,华东,2543.37,383.48,453.7,889.81,852.66,4.842,0.991,3.071,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-AH,安徽,CN-R-EC,华东,1505.76,195.86,267.68,591.39,634.08,3.656,0.452,1.88,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-FJ,福建,CN-R-EC,华东,1535.49,221.02,276.61,534.48,629.06,6.477,0.739,5.597,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JX,江西,CN-R-EC,华东,939.69,111.04,164.26,296.86,317.12,2.924,0.999,1.143,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SD,山东,CN-R-EC,华东,3507.88,493.64,622.77,1285.95,1393.58,4.388,0.852,2.912,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HA,河南,CN-R-CC,华中,1841.56,173.68,262.03,580.84,615.88,4.876,0.511,4.007,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HB,湖北,CN-R-CC,华中,1661.36,154.85,192.34,510.88,555.79,4.372,1.294,3.532,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HN,湖南,CN-R-CC,华中,1520.48,212.6,188.42,482.99,494.58,5.491,1.037,4.288,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GD,广东,CN-R-SC,华南,4021.18,459.49,531.88,1174.77,1278.41,3.109,0.828,2.609,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GX,广西,CN-R-SC,华南,824.47,94.85,98.81,193.39,242.49,6.227,0.647,5.899,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HI,海南,CN-R-SC,华南,249.19,25.33,29.56,76.78,67.67,6.447,1.231,6.257,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-CQ,重庆,CN-R-SW,西南,906.38,120.09,156.71,217.43,269.05,5.094,0.405,4.184,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SC,四川,CN-R-SW,西南,1949.03,380.18,275.3,515.5,645.83,5.491,1.417,3.871,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GZ,贵州,CN-R-SW,西南,731.53,83.84,117.07,209.14,220.19,5.239,1.332,4.155,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-YN,云南,CN-R-SW,西南,786.29,119.51,112.56,231.12,297.85,6.433,1.226,5.114,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-XZ,西藏,CN-R-SW,西南,87.55,13.61,12.67,19.8,28.88,6.078,0.435,5.544,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SN,陕西,CN-R-NW,西北,1073.73,124.59,175.67,393.74,394.59,3.947,1.285,3.17,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GS,甘肃,CN-R-NW,西北,318.92,46.27,57.58,112.6,122.25,2.791,0.595,1.979,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-QH,青海,CN-R-NW,西北,148.75,22.38,20.9,59.55,69.9,5.962,0.097,4.603,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-NX,宁夏,CN-R-NW,西北,206.83,25.02,29.84,74.97,76.73,2.812,-0.161,1.501,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-XJ,新疆,CN-R-NW,西北,497.12,59.64,74.89,193.65,191.5,6.487,-0.001,6.031,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-GZ-GZ,广州,CN-GD,广东,752.42,100.82,129.94,210.81,201.67,3.844,0.614,3.776,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-GD-SZ,深圳,CN-GD,广东,887.55,77.04,151.27,208.93,279.71,4.099,0.088,2.33,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,547.81,53.23,88.56,171.0,170.87,5.917,0.52,5.074,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-NJ,南京,CN-JS,江苏,558.07,45.36,77.94,151.19,152.36,3.172,-0.277,2.242,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-HB-WH,武汉,CN-HB,湖北,420.08,46.35,70.15,95.66,117.54,6.533,-0.087,5.778,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SC-CD,成都,CN-SC,四川,475.73,66.13,72.78,112.75,139.91,3.549,1.176,2.557,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SN-XA,西安,CN-SN,陕西,241.78,23.82,41.48,63.08,82.76,5.927,-0.142,4.637,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-SZ,苏州,CN-JS,江苏,850.19,100.66,119.16,242.51,268.18,5.516,0.315,5.091,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SD-QD,青岛,CN-SD,山东,544.25,44.76,92.71,162.41,163.76,3.041,1.263,1.789,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,362.53,31.26,52.65,111.68,99.35,6.544,-0.151,4.796,国家统计局,2016-06-10,final
2016-06-01,2016,6,national,CN,中国,,,38970.89,5221.04,5991.36,12076.23,13217.18,4.609,0.022,3.579,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NC,华北,CN,中国,4542.03,455.48,793.23,1297.54,1630.86,5.616,0.447,4.435,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NE,东北,CN,中国,1728.13,210.29,261.23,424.91,555.32,4.773,1.517,4.504,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-EC,华东,CN,中国,15598.71,2024.99,2391.86,5001.62,5558.75,3.47,0.71,1.787,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-CC,华中,CN,中国,5220.14,791.77,779.17,1724.82,1811.5,6.57,0.73,4.976,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SC,华南,CN,中国,5241.32,845.9,798.57,1667.3,1584.18,6.215,0.698,5.81,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SW,西南,CN,中国,4450.7,597.97,604.85,1360.97,1297.55,6.266,1.371,5.22,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NW,西北,CN,中国,2189.86,294.63,362.46,599.07,779.02,6.23,0.221,6.079,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-BJ,北京,CN-R-NC,华北,1342.8,132.8,233.7,432.51,490.09,5.226,0.75,4.374,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-TJ,天津,CN-R-NC,华北,516.71,56.49,115.24,166.14,199.31,6.172,1.086,5.826,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HE,河北,CN-R-NC,华北,1397.06,122.27,229.09,355.85,454.09,3.497,0.57,1.932,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SX,山西,CN-R-NC,华北,752.47,83.03,129.7,187.82,267.98,4.333,-0.002,2.966,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-NM,内蒙古,CN-R-NC,华北,532.99,60.9,85.5,155.22,219.39,4.095,0.928,2.185,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-LN,辽宁,CN-R-NE,东北,887.39,109.24,142.97,207.67,282.98,3.098,1.393,2.724,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JL,吉林,CN-R-NE,东北,343.48,31.58,54.92,71.27,98.39,5.913,0.309,4.299,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HL,黑龙江,CN-R-NE,东北,497.26,69.47,63.34,145.97,173.96,3.463,1.722,2.968,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SH,上海,CN-R-EC,华东,1427.51,145.14,217.17,475.95,534.63,6.435,0.292,5.359,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JS,江苏,CN-R-EC,华东,3988.13,604.99,594.45,1431.33,1498.69,3.557,0.378,2.939,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-ZJ,浙江,CN-R-EC,华东,2694.07,313.87,445.3,776.93,1014.44,5.734,1.407,5.454,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-AH,安徽,CN-R-EC,华东,1422.0,149.41,188.42,517.9,478.9,3.306,0.553,1.636,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-FJ,福建,CN-R-EC,华东,1566.01,196.91,271.7,452.78,549.19,4.016,0.256,3.436,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JX,江西,CN-R-EC,华东,983.94,110.38,142.76,338.89,382.22,5.17,1.156,3.887,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SD,山东,CN-R-EC,华东,3517.05,504.29,532.07,1007.84,1100.69,4.973,1.193,4.547,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HA,河南,CN-R-CC,华中,1956.84,298.94,311.65,699.99,647.81,3.844,0.326,3.108,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HB,湖北,CN-R-CC,华中,1792.53,259.9,247.12,645.91,672.99,3.591,1.277,2.144,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HN,湖南,CN-R-CC,华中,1470.76,232.94,220.4,378.92,490.69,5.948,0.52,5.54,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GD,广东,CN-R-SC,华南,4178.9,678.75,662.16,1349.66,1206.35,4.165,1.659,2.976,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GX,广西,CN-R-SC,华南,828.87,125.0,107.7,258.1,298.84,5.343,0.606,5.052,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HI,海南,CN-R-SC,华南,233.55,42.15,28.71,59.54,78.99,5.453,-0.032,3.853,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-CQ,重庆,CN-R-SW,西南,908.02,105.47,122.25,303.73,235.58,6.117,0.874,5.801,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SC,四川,CN-R-SW,西南,1901.58,235.68,254.6,545.21,583.04,5.581,0.141,4.701,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GZ,贵州,CN-R-SW,西南,751.66,136.05,106.52,232.41,247.46,3.051,0.224,1.223,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-YN,云南,CN-R-SW,西南,800.27,108.1,110.64,248.62,203.24,3.035,0.559,2.403,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-XZ,西藏,CN-R-SW,西南,89.17,12.67,10.84,31.0,28.23,5.026,1.421,3.735,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SN,陕西,CN-R-NW,西北,1053.76,150.67,188.27,289.02,384.7,3.304,0.216,2.02,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GS,甘肃,CN-R-NW,西北,301.57,41.0,39.93,82.4,112.76,4.152,0.581,2.676,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-QH,青海,CN-R-NW,西北,139.1,18.25,17.52,42.47,41.69,3.745,0.57,3.344,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-NX,宁夏,CN-R-NW,西北,204.35,27.11,34.16,55.42,64.92,2.768,0.656,1.562,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-XJ,新疆,CN-R-NW,西北,491.08,57.6,82.58,129.76,174.95,3.968,1.006,2.252,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-GZ-GZ,广州,CN-GD,广东,725.57,70.03,128.82,201.85,239.27,4.127,0.193,2.311,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-GD-SZ,深圳,CN-GD,广东,888.4,71.33,110.5,228.92,289.94,5.331,1.615,3.439,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,563.98,55.67,87.83,143.85,185.56,3.76,0.493,2.129,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-JS-NJ,南京,CN-JS,江苏,567.57,76.21,69.76,140.3,167.35,4.854,1.415,3.677,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-HB-WH,武汉,CN-HB,湖北,430.69,41.58,61.84,114.83,142.05,6.472,0.614,5.891,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SC-CD,成都,CN-SC,四川,488.83,54.76,79.14,150.81,153.02,5.322,1.572,3.408,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SN-XA,西安,CN-SN,陕西,260.24,22.33,42.14,74.65,89.18,3.824,1.303,3.373,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-JS-SZ,苏州,CN-JS,江苏,863.33,74.31,143.73,247.66,280.87,3.495,0.898,2.134,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SD-QD,青岛,CN-SD,山东,547.24,56.37,81.37,131.99,196.97,5.528,0.488,4.421,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,359.26,33.97,46.25,96.28,128.51,4.718,0.606,2.867,国家统计局,2016-07-11,final
2016-07-01,2016,7,national,CN,中国,,,37154.81,3226.31,5355.26,9070.65,12836.09,3.004,0.366,2.651,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NC,华北,CN,中国,4447.91,492.59,590.55,1058.62,1328.2,5.588,0.469,4.526,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NE,东北,CN,中国,1742.17,149.8,285.75,347.2,664.55,3.862,0.719,3.487,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-EC,华东,CN,中国,14810.94,1237.76,1957.32,3639.77,4923.14,5.782,0.905,6.247,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-CC,华中,CN,中国,4950.5,353.97,742.67,1210.77,1864.18,2.928,0.131,3.187,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-SC,华南,CN,中国,4695.01,531.15,701.51,1186.53,1699.39,2.58,0.754,2.194,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-SW,西南,CN,中国,4329.2,302.06,714.29,1112.96,1615.18,5.257,1.293,4.227,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NW,西北,CN,中国,2179.09,158.98,363.18,514.8,741.44,6.429,1.256,6.142,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-BJ,北京,CN-R-NC,华北,1308.56,135.89,153.25,283.61,409.26,5.063,0.172,4.361,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-TJ,天津,CN-R-NC,华北,525.5,52.94,75.05,117.12,160.44,4.843,1.202,4.765,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-HE,河北,CN-R-NC,华北,1317.14,121.07,168.82,336.75,381.34,3.783,1.333,2.989,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-SX,山西,CN-R-NC,华北,755.83,103.65,120.55,185.9,221.41,5.683,-0.265,6.035,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-NM,内蒙古,CN-R-NC,华北,540.88,79.05,72.88,135.24,155.75,4.064,0.906,2.88,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-LN,辽宁,CN-R-NE,东北,892.82,69.05,132.33,186.52,331.15,4.12,0.829,4.369,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-JL,吉林,CN-R-NE,东北,354.12,39.41,70.03,69.49,149.1,5.553,-0.314,5.667,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-HL,黑龙江,CN-R-NE,东北,495.23,41.34,83.38,91.19,184.3,4.606,-0.183,3.483,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-SH,上海,CN-R-EC,华东,1411.54,138.92,175.95,326.77,517.36,4.405,-0.139,3.575,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-JS,江苏,CN-R-EC,华东,3620.45,269.33,488.67,1022.85,1194.06,4.253,0.765,3.521,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-ZJ,浙江,CN-R-EC,华东,2484.37,198.02,368.61,708.5,815.88,3.157,0.163,3.377,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-AH,安徽,CN-R-EC,华东,1460.34,138.32,198.09,294.52,458.07,5.855,0.692,6.327,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-FJ,福建,CN-R-EC,华东,1545.1,112.52,233.61,351.85,469.43,6.017,0.469,5.553,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-JX,江西,CN-R-EC,华东,979.03,96.19,130.07,241.45,309.38,5.373,0.328,4.212,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-SD,山东,CN-R-EC,华东,3310.12,284.46,362.32,693.82,1158.97,4.518,0.253,3.292,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-HA,河南,CN-R-CC,华中,1779.99,120.44,232.34,363.91,684.67,2.715,0.041,2.389,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-HB,湖北,CN-R-CC,华中,1698.27,133.84,282.59,419.39,595.9,2.73,-0.08,2.086,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-HN,湖南,CN-R-CC,华中,1472.24,99.69,227.74,427.47,583.61,2.779,-0.256,3.101,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-GD,广东,CN-R-SC,华南,3725.6,452.41,524.23,914.3,1310.52,5.622,-0.068,4.642,国家统计局,2016-08-10,final
