ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,home_price_idx,new_home_sales_10k_sqm,existing_home_sales_10k_sqm,housing_starts_10k_sqm,real_estate_investment_100m_cny,mortgage_rate_pct,vacancy_rate_pct,inventory_months,home_price_yoy_pct,source_org,release_date,data_status
2016-04-01,2016,4,province,CN-SX,山西,CN-R-NC,华北,102.239,190.07,250.85,145.89,182.63,4.037,16.051,13.64,-0.214,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-NM,内蒙古,CN-R-NC,华北,96.565,132.28,174.59,101.54,127.1,4.323,10.874,16.603,-0.521,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-LN,辽宁,CN-R-NE,东北,100.41,226.35,298.74,173.74,217.48,4.284,13.926,17.518,0.607,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JL,吉林,CN-R-NE,东北,101.546,83.3,109.94,63.94,80.04,4.398,14.262,15.977,-0.936,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HL,黑龙江,CN-R-NE,东北,102.382,122.19,161.26,93.79,117.4,4.054,15.374,13.881,-0.85,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SH,上海,CN-R-EC,华东,101.804,370.22,488.61,284.17,355.7,4.189,15.977,13.745,-1.624,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JS,江苏,CN-R-EC,华东,98.133,1009.11,1331.83,774.57,969.57,3.804,12.864,15.304,-0.148,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-ZJ,浙江,CN-R-EC,华东,99.942,639.31,843.77,490.73,614.26,3.917,16.711,17.613,0.067,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-AH,安徽,CN-R-EC,华东,97.934,357.03,471.2,274.05,343.04,3.917,11.6,17.791,-0.036,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-FJ,福建,CN-R-EC,华东,101.195,402.44,531.14,308.91,386.67,4.165,12.847,18.044,1.075,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JX,江西,CN-R-EC,华东,101.463,225.84,298.06,173.35,216.99,4.061,12.488,13.241,1.584,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SD,山东,CN-R-EC,华东,100.131,904.41,1193.65,694.21,868.97,3.955,11.134,13.248,-0.732,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HA,河南,CN-R-CC,华中,101.954,461.74,609.4,354.42,443.64,3.911,12.601,12.952,-1.653,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HB,湖北,CN-R-CC,华中,98.551,473.67,625.15,363.57,455.11,4.196,10.629,14.89,-0.078,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HN,湖南,CN-R-CC,华中,100.663,387.8,511.83,297.67,372.61,3.891,16.388,12.291,0.275,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GD,广东,CN-R-SC,华南,97.641,981.44,1295.3,753.33,942.98,3.908,14.345,16.041,-0.99,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GX,广西,CN-R-SC,华南,101.264,208.69,275.43,160.18,200.51,4.263,14.023,14.737,1.078,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HI,海南,CN-R-SC,华南,101.388,61.28,80.88,47.04,58.88,4.017,15.524,16.627,1.021,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-CQ,重庆,CN-R-SW,西南,98.267,214.67,283.33,164.78,206.26,4.042,12.473,15.907,-0.244,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SC,四川,CN-R-SW,西南,100.675,458.27,604.83,351.77,440.31,4.116,14.66,18.021,-1.568,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GZ,贵州,CN-R-SW,西南,99.674,185.65,245.02,142.5,178.37,3.958,16.406,13.497,1.134,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-YN,云南,CN-R-SW,西南,97.459,194.65,256.89,149.4,187.01,4.275,14.518,12.731,1.401,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-XZ,西藏,CN-R-SW,西南,97.847,22.3,29.44,17.12,21.43,4.33,11.852,13.452,1.082,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SN,陕西,CN-R-NW,西北,100.995,283.47,374.12,217.59,272.36,3.916,15.536,14.978,0.936,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GS,甘肃,CN-R-NW,西北,97.268,86.29,113.88,66.23,82.91,4.25,15.077,13.587,0.316,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-QH,青海,CN-R-NW,西北,99.04,38.14,50.33,29.28,36.65,3.856,13.225,14.853,1.66,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-NX,宁夏,CN-R-NW,西北,98.233,56.99,75.21,43.75,54.76,4.436,14.303,16.399,0.508,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-XJ,新疆,CN-R-NW,西北,96.884,132.59,174.99,101.77,127.39,4.161,16.395,13.505,0.934,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-GZ-GZ,广州,CN-GD,广东,98.866,178.03,234.96,136.65,171.05,3.887,10.815,12.802,-0.629,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-GD-SZ,深圳,CN-GD,广东,97.698,223.47,294.93,171.53,214.71,3.969,16.172,16.968,-0.829,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,97.618,135.76,179.18,104.21,130.44,4.25,15.312,12.304,-0.34,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-NJ,南京,CN-JS,江苏,96.971,140.84,185.87,108.1,135.32,4.168,15.248,17.882,0.346,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-HB-WH,武汉,CN-HB,湖北,97.989,106.0,139.9,81.36,101.84,4.082,14.268,12.54,-1.406,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SC-CD,成都,CN-SC,四川,102.21,121.77,160.72,93.47,117.0,4.381,15.333,14.302,1.344,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SN-XA,西安,CN-SN,陕西,102.397,60.94,80.43,46.77,58.55,4.071,16.224,14.542,-0.689,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-SZ,苏州,CN-JS,江苏,97.283,215.94,285.0,165.75,207.48,4.151,16.738,15.519,1.175,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SD-QD,青岛,CN-SD,山东,96.873,145.26,191.72,111.5,139.57,3.855,13.641,17.957,-0.233,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,98.975,91.61,120.91,70.32,88.02,3.956,11.47,15.804,0.914,国家统计局,2016-05-11,final
2016-05-01,2016,5,national,CN,中国,,,102.217,9376.78,12459.35,7665.63,9938.36,4.293,13.796,13.243,-1.184,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NC,华北,CN,中国,99.03,1085.47,1442.31,887.38,1150.48,3.935,13.84,13.211,0.687,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NE,东北,CN,中国,100.642,458.91,609.77,375.16,486.39,4.361,13.792,12.368,-2.202,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-EC,华东,CN,中国,100.679,3639.29,4835.69,2975.17,3857.25,4.371,11.552,14.851,-1.286,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-CC,华中,CN,中国,98.301,1323.32,1758.35,1081.84,1402.58,4.124,16.029,13.193,0.755,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SC,华南,CN,中国,101.048,1221.09,1622.52,998.26,1294.22,4.36,10.955,16.487,1.027,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SW,西南,CN,中国,102.016,1117.66,1485.09,913.7,1184.6,4.431,12.12,13.107,-0.859,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NW,西北,CN,中国,98.934,531.05,705.62,434.13,562.85,4.328,14.281,16.198,-1.197,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-BJ,北京,CN-R-NC,华北,100.787,318.83,423.64,260.65,337.92,3.814,14.527,16.668,-1.219,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-TJ,天津,CN-R-NC,华北,100.172,121.45,161.37,99.29,128.72,3.942,11.519,12.62,1.405,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HE,河北,CN-R-NC,华北,97.755,337.05,447.85,275.54,357.23,4.225,11.835,13.812,-0.039,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SX,山西,CN-R-NC,华北,98.568,180.45,239.78,147.53,191.26,3.861,14.834,13.142,0.188,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-NM,内蒙古,CN-R-NC,华北,97.946,127.7,169.67,104.39,135.34,4.433,15.906,11.911,1.145,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-LN,辽宁,CN-R-NE,东北,102.733,242.61,322.36,198.34,257.14,4.432,13.032,12.138,0.272,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JL,吉林,CN-R-NE,东北,102.905,87.16,115.81,71.25,92.37,3.995,13.401,14.436,1.21,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HL,黑龙江,CN-R-NE,东北,99.022,129.15,171.6,105.57,136.88,4.195,15.772,13.835,-2.045,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SH,上海,CN-R-EC,华东,99.142,333.84,443.59,272.92,353.84,4.17,11.518,14.643,0.668,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JS,江苏,CN-R-EC,华东,102.045,915.12,1215.95,748.12,969.92,3.909,11.971,12.231,-1.724,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-ZJ,浙江,CN-R-EC,华东,101.863,643.91,855.59,526.41,682.47,4.23,15.731,11.862,0.88,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-AH,安徽,CN-R-EC,华东,100.807,348.86,463.54,285.19,369.74,4.107,12.846,17.103,-0.205,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-FJ,福建,CN-R-EC,华东,99.676,347.41,461.63,284.02,368.22,4.408,10.412,12.73,-2.206,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JX,江西,CN-R-EC,华东,101.288,239.63,318.41,195.91,253.98,4.274,16.089,16.838,-0.835,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SD,山东,CN-R-EC,华东,97.217,810.53,1076.99,662.62,859.07,3.934,12.563,16.231,-1.819,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HA,河南,CN-R-CC,华中,101.466,500.96,665.64,409.54,530.96,4.363,10.325,13.86,0.612,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HB,湖北,CN-R-CC,华中,101.262,447.09,594.06,365.5,473.86,4.408,11.027,14.832,0.195,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HN,湖南,CN-R-CC,华中,102.451,375.27,498.65,306.79,397.75,4.356,15.448,14.295,0.558,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GD,广东,CN-R-SC,华南,99.338,982.49,1305.49,803.2,1041.33,4.294,14.104,14.273,-0.364,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GX,广西,CN-R-SC,华南,101.616,185.96,247.09,152.03,197.1,4.234,11.559,12.339,-0.965,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HI,海南,CN-R-SC,华南,101.332,52.64,69.94,43.03,55.79,3.939,10.272,16.585,-1.624,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-CQ,重庆,CN-R-SW,西南,100.773,224.1,297.77,183.2,237.53,4.254,9.845,14.635,-1.763,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SC,四川,CN-R-SW,西南,100.846,490.47,651.71,400.97,519.84,4.355,12.067,12.267,-2.304,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GZ,贵州,CN-R-SW,西南,98.805,176.63,234.7,144.4,187.21,4.333,12.961,12.98,-1.518,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-YN,云南,CN-R-SW,西南,98.749,203.54,270.45,166.39,215.72,4.421,10.776,17.175,-0.324,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-XZ,西藏,CN-R-SW,西南,97.576,22.92,30.46,18.74,24.29,4.41,13.268,14.479,-1.771,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SN,陕西,CN-R-NW,西北,102.352,245.81,326.62,200.95,260.53,3.854,15.486,13.35,-0.321,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GS,甘肃,CN-R-NW,西北,97.769,80.36,106.77,65.69,85.17,3.887,11.925,13.243,0.51,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-QH,青海,CN-R-NW,西北,97.159,33.32,44.27,27.24,35.32,4.289,14.481,15.126,-1.659,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-NX,宁夏,CN-R-NW,西北,101.008,51.24,68.09,41.89,54.31,3.784,15.743,13.795,-0.839,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-XJ,新疆,CN-R-NW,西北,99.813,120.32,159.86,98.36,127.52,4.207,14.52,17.385,-0.333,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-GZ-GZ,广州,CN-GD,广东,100.476,174.32,231.63,142.51,184.76,3.778,10.431,12.004,-2.02,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-GD-SZ,深圳,CN-GD,广东,102.107,204.18,271.31,166.92,216.41,4.314,14.085,14.35,0.888,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,101.995,138.38,183.87,113.12,146.66,4.18,14.708,16.754,-2.093,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-NJ,南京,CN-JS,江苏,101.168,147.59,196.11,120.66,156.43,4.44,12.657,17.637,-0.099,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-HB-WH,武汉,CN-HB,湖北,101.836,102.32,135.95,83.64,108.44,3.927,16.062,15.298,0.189,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SC-CD,成都,CN-SC,四川,100.866,119.6,158.92,97.77,126.76,4.229,12.086,12.586,1.306,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SN-XA,西安,CN-SN,陕西,102.825,58.23,77.37,47.6,61.71,3.864,14.889,16.795,0.088,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-SZ,苏州,CN-JS,江苏,97.022,205.52,273.09,168.02,217.83,4.406,11.861,12.938,0.758,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SD-QD,青岛,CN-SD,山东,101.103,130.97,174.02,107.07,138.81,4.185,15.205,14.189,-1.097,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,99.507,90.92,120.81,74.33,96.37,4.002,14.077,16.495,-1.9,国家统计局,2016-06-10,final
2016-06-01,2016,6,national,CN,中国,,,99.113,9496.11,13593.26,8473.18,8946.88,3.661,11.357,13.696,-1.174,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NC,华北,CN,中国,100.275,1083.38,1550.8,966.67,1020.71,4.089,13.277,14.975,-1.359,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NE,东北,CN,中国,97.266,409.12,585.63,365.05,385.45,3.75,14.048,15.877,-1.408,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-EC,华东,CN,中国,102.067,3824.38,5474.42,3412.41,3603.19,3.668,14.446,12.232,-2.244,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-CC,华中,CN,中国,98.74,1276.43,1827.16,1138.94,1202.61,3.74,17.036,12.353,0.943,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SC,华南,CN,中国,99.142,1244.99,1782.15,1110.88,1172.99,4.184,17.086,16.556,-2.193,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SW,西南,CN,中国,101.263,1105.3,1582.2,986.24,1041.38,4.141,12.171,16.922,0.18,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NW,西北,CN,中国,96.969,552.51,790.89,492.99,520.55,3.889,16.57,12.702,-0.936,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-BJ,北京,CN-R-NC,华北,100.502,334.29,478.52,298.28,314.96,3.979,16.793,15.222,-0.239,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-TJ,天津,CN-R-NC,华北,98.964,122.35,175.13,109.16,115.27,4.114,13.765,13.412,0.709,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HE,河北,CN-R-NC,华北,97.128,312.24,446.96,278.6,294.18,3.904,14.1,12.049,-0.183,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SX,山西,CN-R-NC,华北,99.359,182.32,260.98,162.68,171.77,4.019,14.025,14.215,-2.491,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-NM,内蒙古,CN-R-NC,华北,98.251,132.17,189.21,117.94,124.53,4.277,16.078,12.394,-1.609,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-LN,辽宁,CN-R-NE,东北,101.411,209.05,299.24,186.53,196.95,3.749,16.974,12.443,-2.342,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JL,吉林,CN-R-NE,东北,100.582,83.9,120.1,74.86,79.05,3.692,16.354,15.318,-2.097,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HL,黑龙江,CN-R-NE,东北,101.389,116.17,166.29,103.66,109.45,3.902,12.803,14.409,0.839,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SH,上海,CN-R-EC,华东,97.789,350.46,501.67,312.72,330.2,3.782,13.099,16.005,-2.257,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JS,江苏,CN-R-EC,华东,101.274,998.28,1429.0,890.75,940.55,3.924,16.28,16.694,-1.008,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-ZJ,浙江,CN-R-EC,华东,97.261,637.99,913.25,569.26,601.09,4.25,16.202,13.626,1.166,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-AH,安徽,CN-R-EC,华东,96.96,355.16,508.39,316.9,334.62,3.855,11.686,17.3,0.65,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-FJ,福建,CN-R-EC,华东,96.652,373.94,535.28,333.66,352.31,3.925,15.016,11.946,-0.14,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JX,江西,CN-R-EC,华东,101.69,226.44,324.15,202.05,213.35,4.079,15.021,14.255,-1.28,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SD,山东,CN-R-EC,华东,101.989,882.1,1262.68,787.08,831.08,3.699,16.078,12.939,-0.605,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HA,河南,CN-R-CC,华中,101.624,466.0,667.06,415.8,439.05,3.836,13.53,16.901,-1.769,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HB,湖北,CN-R-CC,华中,102.623,439.3,628.84,391.98,413.89,3.643,16.306,12.956,-2.293,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HN,湖南,CN-R-CC,华中,98.095,371.13,531.26,331.15,349.67,4.24,15.055,15.599,-2.187,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GD,广东,CN-R-SC,华南,102.425,992.96,1421.38,886.0,935.54,4.022,12.87,14.363,-1.057,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GX,广西,CN-R-SC,华南,102.077,190.75,273.06,170.21,179.72,3.683,13.922,15.692,0.68,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HI,海南,CN-R-SC,华南,100.888,61.28,87.71,54.67,57.73,3.8,15.19,14.22,-0.761,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-CQ,重庆,CN-R-SW,西南,100.065,228.22,326.68,203.64,215.02,4.009,11.202,11.908,0.258,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SC,四川,CN-R-SW,西南,97.273,466.09,667.21,415.89,439.14,3.676,15.821,12.117,-0.588,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GZ,贵州,CN-R-SW,西南,101.305,195.83,280.33,174.74,184.51,3.993,16.811,16.889,0.912,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-YN,云南,CN-R-SW,西南,99.58,193.97,277.65,173.07,182.75,3.766,16.136,13.943,-0.139,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-XZ,西藏,CN-R-SW,西南,100.664,21.19,30.32,18.91,19.96,4.246,14.981,13.503,-0.412,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SN,陕西,CN-R-NW,西北,98.032,253.57,362.98,226.26,238.9,4.107,16.922,13.491,-0.543,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GS,甘肃,CN-R-NW,西北,99.158,77.47,110.89,69.12,72.99,3.895,16.871,11.542,-1.678,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-QH,青海,CN-R-NW,西北,102.44,36.26,51.91,32.35,34.16,3.802,16.812,12.474,0.721,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-NX,宁夏,CN-R-NW,西北,96.94,51.16,73.24,45.66,48.21,4.225,15.094,13.642,0.679,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-XJ,新疆,CN-R-NW,西北,98.818,134.04,191.87,119.6,126.29,4.185,13.003,12.627,-0.026,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-GZ-GZ,广州,CN-GD,广东,101.663,176.54,252.71,157.52,166.33,3.902,17.096,11.912,-2.699,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-GD-SZ,深圳,CN-GD,广东,101.889,228.59,327.22,203.97,215.37,3.97,17.014,16.536,-1.399,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,98.971,141.69,202.83,126.43,133.5,4.242,14.821,17.281,-0.917,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-JS-NJ,南京,CN-JS,江苏,99.557,139.41,199.57,124.4,131.35,3.74,16.94,12.525,-1.433,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-HB-WH,武汉,CN-HB,湖北,100.748,98.31,140.72,87.72,92.62,4.006,14.397,14.169,-2.627,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SC-CD,成都,CN-SC,四川,101.906,117.72,168.51,105.04,110.91,4.252,14.498,12.306,0.187,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SN-XA,西安,CN-SN,陕西,99.585,57.9,82.88,51.66,54.55,3.961,13.811,12.337,-0.051,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-JS-SZ,苏州,CN-JS,江苏,100.94,219.23,313.82,195.62,206.55,3.942,13.504,17.297,0.549,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SD-QD,青岛,CN-SD,山东,100.163,136.5,195.4,121.8,128.61,4.052,13.816,12.754,-0.238,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,97.942,86.67,124.06,77.33,81.66,3.984,13.021,12.298,0.072,国家统计局,2016-07-11,final
2016-07-01,2016,7,national,CN,中国,,,100.974,10214.1,12841.63,6779.88,8668.64,3.828,13.239,15.736,1.304,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NC,华北,CN,中国,99.242,1226.88,1542.49,814.37,1041.24,4.245,16.091,12.715,-0.615,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NE,东北,CN,中国,96.666,488.55,614.24,324.29,414.64,3.96,16.044,12.347,-2.543,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-EC,华东,CN,中国,100.96,4012.93,5045.24,2663.69,3405.75,4.39,15.055,14.867,-2.56,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-CC,华中,CN,中国,98.303,1341.96,1687.17,890.76,1138.9,4.057,13.063,14.894,0.603,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-SC,华南,CN,中国,99.291,1280.52,1609.94,849.98,1086.77,3.999,16.986,12.306,-0.417,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-SW,西南,CN,中国,102.061,1240.94,1560.17,823.71,1053.19,4.427,11.702,13.085,-1.516,国家统计局,2016-08-10,final
