ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,m0_100m_cny,m1_100m_cny,m2_100m_cny,m0_yoy_pct,m1_yoy_pct,m2_yoy_pct,social_financing_flow_100m_cny,loan_balance_100m_cny,reserve_ratio_pct,source_org,release_date,data_status
2016-04-01,2016,4,province,CN-SN,陕西,CN-R-NW,西北,3535.42,20230.9,84825.01,5.853,2.14,8.805,1038.86,73414.72,7.383,中国人民银行,2016-05-11,final
2016-04-01,2016,4,province,CN-GS,甘肃,CN-R-NW,西北,1063.4,6085.18,25514.2,6.752,2.371,9.45,303.63,22082.14,7.473,中国人民银行,2016-05-11,final
2016-04-01,2016,4,province,CN-QH,青海,CN-R-NW,西北,472.08,2701.44,11326.71,6.69,2.675,8.673,166.62,9803.09,7.392,中国人民银行,2016-05-11,final
2016-04-01,2016,4,province,CN-NX,宁夏,CN-R-NW,西北,685.33,3921.69,16443.03,6.426,3.486,8.313,211.73,14231.2,7.439,中国人民银行,2016-05-11,final
2016-04-01,2016,4,province,CN-XJ,新疆,CN-R-NW,西北,1609.42,9209.66,38614.66,7.408,2.584,8.578,573.4,33420.38,7.451,中国人民银行,2016-05-11,final
2016-05-01,2016,5,national,CN,中国,,,120723.24,695250.87,2908190.14,9.143,1.93,9.757,37627.87,2511858.39,7.333,中国人民银行,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NC,华北,CN,中国,14561.62,83861.06,350785.49,7.349,2.784,8.792,4463.95,302980.01,7.315,中国人民银行,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NE,东北,CN,中国,5599.01,32244.97,134878.64,7.52,2.032,9.044,1824.41,116497.21,7.435,中国人民银行,2016-06-10,final
2016-05-01,2016,5,region,CN-R-EC,华东,CN,中国,47602.89,274147.28,1146740.66,7.958,2.576,9.504,15235.77,990461.42,7.453,中国人民银行,2016-06-10,final
2016-05-01,2016,5,region,CN-R-CC,华中,CN,中国,16026.82,92299.22,386081.77,7.796,1.874,9.898,5112.17,333466.07,7.33,中国人民银行,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SC,华南,CN,中国,15876.92,91435.96,382470.81,7.94,1.227,8.376,4867.51,330347.22,7.327,中国人民银行,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SW,西南,CN,中国,14130.95,81380.8,340410.7,8.258,1.775,9.255,3929.43,294019.11,7.596,中国人民银行,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NW,西北,CN,中国,6925.03,39881.57,166822.06,8.058,2.949,8.512,2194.63,144087.34,7.576,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-BJ,北京,CN-R-NC,华北,4340.6,24997.73,104563.89,8.004,2.726,8.422,1309.02,90313.8,7.315,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-TJ,天津,CN-R-NC,华北,1683.61,9696.02,40557.82,8.283,2.101,8.688,512.74,35030.55,7.411,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-HE,河北,CN-R-NC,华北,4349.47,25048.8,104777.57,7.814,2.276,8.812,1475.84,90498.35,7.586,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-SX,山西,CN-R-NC,华北,2462.84,14183.62,59329.17,7.553,2.897,9.311,692.97,51243.72,7.476,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-NM,内蒙古,CN-R-NC,华北,1725.09,9934.89,41557.04,8.789,1.784,8.956,473.39,35893.59,7.464,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-LN,辽宁,CN-R-NE,东北,2896.17,16679.17,69767.9,8.459,2.215,9.458,919.53,60259.84,7.546,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-JL,吉林,CN-R-NE,东北,1131.2,6514.66,27250.4,7.732,1.187,8.728,369.74,23536.68,7.38,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-HL,黑龙江,CN-R-NE,东北,1571.64,9051.14,37860.35,8.475,1.953,9.883,535.14,32700.69,7.556,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-SH,上海,CN-R-EC,华东,4400.73,25344.02,106012.44,9.213,1.635,8.413,1392.82,91564.94,7.505,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-JS,江苏,CN-R-EC,华东,12088.8,69619.95,291215.84,9.223,2.955,8.813,3824.69,251528.57,7.463,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-ZJ,浙江,CN-R-EC,华东,7972.37,45913.25,192052.23,8.471,2.967,8.508,2630.56,165879.12,7.498,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-AH,安徽,CN-R-EC,华东,4461.77,25695.55,107482.86,9.127,1.655,9.105,1294.45,92834.97,7.519,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-FJ,福建,CN-R-EC,华东,4729.11,27235.14,113922.85,7.571,2.633,8.766,1464.12,98397.31,7.389,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-JX,江西,CN-R-EC,华东,2997.38,17262.01,72205.89,8.748,1.763,9.776,996.94,62365.58,7.546,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-SD,山东,CN-R-EC,华东,10952.74,63077.35,263848.56,7.869,1.688,9.594,3632.19,227890.94,7.482,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-HA,河南,CN-R-CC,华中,5884.94,33891.67,141766.71,8.933,2.378,9.763,2009.85,122446.57,7.324,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-HB,湖北,CN-R-CC,华中,5528.85,31840.89,133188.43,9.241,1.103,9.768,1572.82,115037.35,7.547,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-HN,湖南,CN-R-CC,华中,4613.03,26566.66,111126.63,7.483,2.991,8.352,1529.5,95982.16,7.539,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-GD,广东,CN-R-SC,华南,12600.0,72564.04,303530.77,8.368,2.132,9.88,3784.12,262165.22,7.527,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-GX,广西,CN-R-SC,华南,2525.2,14542.74,60831.37,9.246,3.037,9.28,842.49,52541.19,7.339,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-HI,海南,CN-R-SC,华南,751.72,4329.18,18108.68,9.044,1.974,8.952,240.9,15640.81,7.368,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-CQ,重庆,CN-R-SW,西南,2799.09,16120.06,67429.22,9.084,2.443,9.581,677.75,58239.88,7.539,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-SC,四川,CN-R-SW,西南,6127.67,35289.58,147614.07,7.884,1.419,9.869,1702.57,127497.05,7.32,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-GZ,贵州,CN-R-SW,西南,2355.32,13564.38,56738.92,9.21,2.494,8.547,654.85,49006.47,7.356,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-YN,云南,CN-R-SW,西南,2565.77,14776.36,61808.57,7.355,2.626,9.778,815.56,53385.22,7.356,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-XZ,西藏,CN-R-SW,西南,283.11,1630.42,6819.93,8.411,1.72,9.493,78.69,5890.49,7.386,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-SN,陕西,CN-R-NW,西北,3301.95,19016.11,79543.18,7.536,2.524,9.763,1133.6,68702.93,7.524,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-GS,甘肃,CN-R-NW,西北,974.86,5614.31,23484.31,8.991,2.384,9.353,267.32,20283.83,7.507,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-QH,青海,CN-R-NW,西北,450.87,2596.57,10861.28,8.151,1.715,9.395,136.06,9381.09,7.583,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-NX,宁夏,CN-R-NW,西北,631.28,3635.58,15207.42,9.221,2.786,9.097,216.24,13134.93,7.546,中国人民银行,2016-06-10,final
2016-05-01,2016,5,province,CN-XJ,新疆,CN-R-NW,西北,1566.06,9019.0,37725.88,9.031,2.05,9.3,441.41,32584.55,7.555,中国人民银行,2016-06-10,final
2016-06-01,2016,6,national,CN,中国,,,121140.26,702769.37,2932560.59,4.831,4.198,9.758,36867.58,2531571.62,7.304,中国人民银行,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NC,华北,CN,中国,14493.17,84079.01,350850.23,5.249,2.752,9.661,4071.57,302876.1,7.343,中国人民银行,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NE,东北,CN,中国,5478.8,31784.09,132630.68,5.421,2.438,9.24,1502.48,114495.18,7.338,中国人民银行,2016-07-11,final
2016-06-01,2016,6,region,CN-R-EC,华东,CN,中国,48300.45,280204.74,1169256.11,4.831,3.977,8.499,14176.52,1009375.76,7.44,中国人民银行,2016-07-11,final
2016-06-01,2016,6,region,CN-R-CC,华中,CN,中国,15790.93,91607.71,382266.44,6.38,2.709,9.393,4924.16,329996.55,7.358,中国人民银行,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SC,华南,CN,中国,15655.31,90820.93,378983.33,5.999,3.629,9.646,4982.71,327162.35,7.542,中国人民银行,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SW,西南,CN,中国,14318.55,83066.03,346623.19,6.001,2.347,9.174,4849.06,299227.05,7.414,中国人民银行,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NW,西北,CN,中国,7103.05,41206.86,171950.6,6.288,3.904,8.609,2361.08,148438.63,7.296,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-BJ,北京,CN-R-NC,华北,4245.12,24627.19,102765.9,5.893,2.291,8.67,1338.28,88714.02,7.411,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-TJ,天津,CN-R-NC,华北,1679.63,9744.02,40660.48,5.877,2.996,8.545,527.27,35100.69,7.4,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-HE,河北,CN-R-NC,华北,4447.12,25798.98,107655.61,6.321,3.23,8.7,1127.07,92935.13,7.517,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-SX,山西,CN-R-NC,华北,2397.63,13909.32,58041.71,6.292,3.507,9.689,591.29,50105.27,7.548,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-NM,内蒙古,CN-R-NC,华北,1723.67,9999.5,41726.53,6.424,3.941,9.419,487.65,36020.99,7.497,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-LN,辽宁,CN-R-NE,东北,2854.79,16561.41,69108.53,5.359,2.475,8.523,742.78,59658.84,7.373,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-JL,吉林,CN-R-NE,东北,1108.4,6430.14,26832.11,6.088,2.581,9.842,309.43,23163.17,7.355,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-HL,黑龙江,CN-R-NE,东北,1515.62,8792.54,36690.05,6.268,2.738,9.673,450.28,31673.17,7.524,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-SH,上海,CN-R-EC,华东,4390.83,25472.43,106292.99,6.401,3.56,9.51,1368.78,91758.82,7.546,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-JS,江苏,CN-R-EC,华东,12097.8,70182.83,292863.35,4.729,3.458,9.326,3585.27,252818.15,7.442,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-ZJ,浙江,CN-R-EC,华东,8507.35,49353.58,205945.74,4.972,3.082,9.959,2638.13,177785.38,7.534,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-AH,安徽,CN-R-EC,华东,4560.16,26454.77,110392.17,6.173,3.47,8.836,1386.6,95297.49,7.495,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-FJ,福建,CN-R-EC,华东,4822.87,27978.85,116751.94,6.406,2.341,8.822,1361.68,100787.65,7.342,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-JX,江西,CN-R-EC,华东,3083.52,17888.4,74645.87,6.157,3.417,8.593,850.91,64439.03,7.585,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-SD,山东,CN-R-EC,华东,10837.92,62873.87,262364.06,6.002,4.073,8.761,2985.15,226489.24,7.416,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-HA,河南,CN-R-CC,华中,5734.23,33265.9,138814.05,6.609,3.35,8.763,1633.87,119833.06,7.509,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-HB,湖北,CN-R-CC,华中,5293.77,30710.72,128151.63,4.841,3.527,9.04,1702.15,110628.59,7.577,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-HN,湖南,CN-R-CC,华中,4762.93,27631.09,115300.76,5.562,2.28,8.961,1588.14,99534.9,7.428,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-GD,广东,CN-R-SC,华南,12510.58,72577.4,302855.59,6.451,2.85,9.193,3877.6,261444.07,7.578,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-GX,广西,CN-R-SC,华南,2425.72,14072.32,58721.87,6.434,2.744,8.722,874.63,50692.44,7.422,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-HI,海南,CN-R-SC,华南,719.01,4171.21,17405.87,5.455,2.271,9.86,230.48,15025.84,7.552,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-CQ,重庆,CN-R-SW,西南,2821.15,16366.31,68294.37,6.057,3.731,9.247,1123.66,58956.01,7.562,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-SC,四川,CN-R-SW,西南,6243.05,36217.72,151131.6,5.749,3.527,8.993,2101.67,130466.35,7.345,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-GZ,贵州,CN-R-SW,西南,2425.75,14072.43,58722.33,6.496,2.91,9.952,749.53,50692.83,7.38,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-YN,云南,CN-R-SW,西南,2543.77,14757.14,61579.55,5.927,2.78,9.548,779.89,53159.36,7.587,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-XZ,西藏,CN-R-SW,西南,284.84,1652.43,6895.35,6.328,4.138,8.712,94.31,5952.51,7.358,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-SN,陕西,CN-R-NW,西北,3358.93,19486.14,81312.97,6.362,2.522,9.469,1102.12,70194.49,7.433,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-GS,甘肃,CN-R-NW,西北,1047.3,6075.7,25353.06,5.278,2.676,9.681,416.65,21886.37,7.317,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-QH,青海,CN-R-NW,西北,464.27,2693.38,11239.12,5.174,3.998,9.967,155.21,9702.32,7.413,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-NX,宁夏,CN-R-NW,西北,644.79,3740.64,15609.17,5.294,2.401,9.847,203.15,13474.82,7.517,中国人民银行,2016-07-11,final
2016-06-01,2016,6,province,CN-XJ,新疆,CN-R-NW,西北,1587.75,9211.01,38436.28,5.936,2.559,8.415,483.95,33180.63,7.533,中国人民银行,2016-07-11,final
2016-07-01,2016,7,national,CN,中国,,,123042.61,707307.54,2922909.21,7.768,2.223,8.597,36973.22,2527691.55,7.356,中国人民银行,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NC,华北,CN,中国,14830.65,85253.63,352305.89,7.311,2.935,8.636,4996.0,304669.27,7.423,中国人民银行,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NE,东北,CN,中国,5632.58,32378.73,133803.31,6.364,1.792,8.335,1593.99,115711.25,7.626,中国人民银行,2016-08-10,final
2016-07-01,2016,7,region,CN-R-EC,华东,CN,中国,49110.18,282308.7,1166625.02,7.795,2.002,8.682,13484.94,1008881.23,7.537,中国人民银行,2016-08-10,final
2016-07-01,2016,7,region,CN-R-CC,华中,CN,中国,16320.46,93817.83,387697.01,7.609,1.727,8.976,5858.96,335275.02,7.469,中国人民银行,2016-08-10,final
2016-07-01,2016,7,region,CN-R-SC,华南,CN,中国,16061.02,92326.41,381533.75,7.302,2.605,8.297,4576.84,329945.13,7.52,中国人民银行,2016-08-10,final
2016-07-01,2016,7,region,CN-R-SW,西南,CN,中国,14043.63,80729.49,333610.15,6.195,2.68,8.41,4029.18,288501.45,7.614,中国人民银行,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NW,西北,CN,中国,7044.09,40492.76,167334.08,7.495,3.379,9.275,2433.32,144708.2,7.635,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-BJ,北京,CN-R-NC,华北,4402.99,25310.43,104593.94,6.7,2.935,8.056,1574.08,90451.4,7.498,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-TJ,天津,CN-R-NC,华北,1757.53,10103.14,41750.66,7.373,1.554,7.75,561.19,36105.4,7.411,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-HE,河北,CN-R-NC,华北,4419.48,25405.27,104985.85,6.739,3.488,7.786,1455.72,90790.32,7.464,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-SX,山西,CN-R-NC,华北,2518.79,14479.25,59834.68,7.778,2.149,8.666,858.93,51744.21,7.488,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-NM,内蒙古,CN-R-NC,华北,1731.86,9955.54,41140.76,6.535,1.95,7.901,546.09,35577.95,7.55,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-LN,辽宁,CN-R-NE,东北,2938.37,16891.08,69801.48,6.904,2.71,8.063,858.34,60363.35,7.359,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-JL,吉林,CN-R-NE,东北,1135.83,6529.29,26981.94,7.631,2.208,9.122,326.69,23333.61,7.514,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-HL,黑龙江,CN-R-NE,东北,1558.38,8958.36,37019.9,6.496,2.182,8.26,408.96,32014.3,7.407,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-SH,上海,CN-R-EC,华东,4605.66,26475.47,109408.4,7.128,2.339,8.835,1253.88,94614.88,7.647,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-JS,江苏,CN-R-EC,华东,12238.18,70350.91,290721.2,6.403,1.675,8.68,3527.67,251411.68,7.636,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-ZJ,浙江,CN-R-EC,华东,8608.0,49482.89,204485.3,6.392,3.48,8.438,2378.63,176836.07,7.404,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-AH,安徽,CN-R-EC,华东,4691.77,26970.55,111454.31,7.628,2.49,7.724,1062.46,96384.15,7.373,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-FJ,福建,CN-R-EC,华东,4916.59,28262.94,116795.02,5.97,3.446,8.249,1244.84,101002.73,7.43,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-JX,江西,CN-R-EC,华东,3150.47,18110.43,74840.36,7.72,3.421,8.463,855.33,64720.91,7.389,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-SD,山东,CN-R-EC,华东,10899.5,62655.51,258920.42,6.808,3.145,7.98,3162.13,223910.81,7.635,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-HA,河南,CN-R-CC,华中,5916.79,34012.56,140555.04,6.28,2.498,9.141,1990.56,121550.05,7.595,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-HB,湖北,CN-R-CC,华中,5539.29,31842.48,131587.27,7.466,3.201,9.275,2020.72,113794.85,7.541,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-HN,湖南,CN-R-CC,华中,4864.38,27962.79,115554.7,7.697,2.983,8.677,1847.68,99930.11,7.403,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-GD,广东,CN-R-SC,华南,12772.51,73422.46,303414.24,6.919,1.77,9.001,3728.84,262388.45,7.457,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-GX,广西,CN-R-SC,华南,2547.99,14647.06,60528.18,6.221,2.655,8.926,642.7,52343.94,7.549,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-HI,海南,CN-R-SC,华南,740.52,4256.89,17591.33,7.262,3.224,7.747,205.3,15212.74,7.64,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-CQ,重庆,CN-R-SW,西南,2765.8,15899.11,65702.22,7.03,2.149,8.65,755.07,56818.36,7.61,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-SC,四川,CN-R-SW,西南,6206.13,35675.82,147428.35,6.234,3.223,8.222,1854.87,127494.0,7.445,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-GZ,贵州,CN-R-SW,西南,2309.75,13277.6,54868.93,5.881,3.267,9.21,608.81,47449.89,7.59,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-YN,云南,CN-R-SW,西南,2474.77,14226.17,58788.84,5.968,1.997,7.795,730.92,50839.78,7.452,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-XZ,西藏,CN-R-SW,西南,287.18,1650.8,6821.81,6.023,2.215,8.765,79.52,5899.41,7.65,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-SN,陕西,CN-R-NW,西北,3289.71,18910.87,78148.09,7.35,2.297,8.479,1096.34,67581.39,7.371,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-GS,甘肃,CN-R-NW,西北,1004.41,5773.82,23860.01,7.565,2.774,7.968,313.14,20633.8,7.477,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-QH,青海,CN-R-NW,西北,476.39,2738.51,11316.74,6.418,2.595,8.222,167.45,9786.56,7.485,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-NX,宁夏,CN-R-NW,西北,652.15,3748.85,15491.94,7.112,1.703,8.128,242.66,13397.22,7.622,中国人民银行,2016-08-10,final
2016-07-01,2016,7,province,CN-XJ,新疆,CN-R-NW,西北,1621.42,9320.71,38517.3,7.072,2.983,8.758,613.73,33309.23,7.587,中国人民银行,2016-08-10,final
2016-08-01,2016,8,national,CN,中国,,,123200.04,716324.34,2935568.26,6.93,2.572,8.083,36890.19,2541557.42,7.43,中国人民银行,2016-09-10,final
2016-08-01,2016,8,region,CN-R-NC,华北,CN,中国,14840.89,86289.63,353623.5,6.98,2.382,8.88,3970.68,306160.29,7.497,中国人民银行,2016-09-10,final
2016-08-01,2016,8,region,CN-R-NE,东北,CN,中国,5715.85,33233.76,136195.28,6.902,2.632,7.792,1935.4,117915.19,7.548,中国人民银行,2016-09-10,final
2016-08-01,2016,8,region,CN-R-EC,华东,CN,中国,48790.05,283680.94,1162552.64,6.829,1.857,8.807,13192.05,1006515.28,7.499,中国人民银行,2016-09-10,final
2016-08-01,2016,8,region,CN-R-CC,华中,CN,中国,15913.79,92527.83,379188.21,5.692,2.158,8.626,4853.74,328293.72,7.42,中国人民银行,2016-09-10,final
2016-08-01,2016,8,region,CN-R-SC,华南,CN,中国,16452.87,95662.21,392033.24,7.165,2.141,8.63,5774.03,339414.69,7.573,中国人民银行,2016-09-10,final
2016-08-01,2016,8,region,CN-R-SW,西南,CN,中国,14363.6,83514.55,342250.92,5.437,2.905,9.138,4799.95,296314.13,7.405,中国人民银行,2016-09-10,final
2016-08-01,2016,8,region,CN-R-NW,西北,CN,中国,7123.0,41415.41,169724.47,6.493,2.813,8.807,2364.33,146944.12,7.333,中国人民银行,2016-09-10,final
2016-08-01,2016,8,province,CN-BJ,北京,CN-R-NC,华北,4503.49,26184.73,107307.64,5.906,3.301,8.975,1272.07,92904.85,7.317,中国人民银行,2016-09-10,final
2016-08-01,2016,8,province,CN-TJ,天津,CN-R-NC,华北,1710.14,9943.32,40748.7,7.149,2.284,7.858,430.96,35279.43,7.607,中国人民银行,2016-09-10,final
2016-08-01,2016,8,province,CN-HE,河北,CN-R-NC,华北,4394.35,25550.13,104706.97,6.146,2.358,7.992,1112.57,90653.24,7.577,中国人民银行,2016-09-10,final
2016-08-01,2016,8,province,CN-SX,山西,CN-R-NC,华北,2542.82,14784.77,60589.44,6.776,2.767,9.002,648.23,52457.15,7.37,中国人民银行,2016-09-10,final
