ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,total_index,manufacturing_index,mining_index,utilities_index,hightech_index,equipment_mfg_index,capacity_utilization_pct,yoy_growth_pct,mom_growth_sa_pct,source_org,release_date,data_status
2016-04-01,2016,4,province,CN-LN,辽宁,CN-R-NE,东北,98.211,100.591,92.296,100.396,112.187,109.896,74.244,6.731,0.264,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JL,吉林,CN-R-NE,东北,101.576,101.511,100.244,108.312,111.394,109.796,73.752,5.855,0.249,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HL,黑龙江,CN-R-NE,东北,103.323,103.9,93.034,105.855,112.49,109.243,74.377,6.856,0.585,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SH,上海,CN-R-EC,华东,99.261,99.926,92.726,105.979,106.629,109.819,73.556,6.151,0.541,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JS,江苏,CN-R-EC,华东,105.209,107.199,99.63,109.737,123.054,114.749,75.471,4.99,0.035,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-ZJ,浙江,CN-R-EC,华东,107.291,108.276,96.457,115.448,122.198,111.224,76.258,6.233,0.147,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-AH,安徽,CN-R-EC,华东,103.01,105.047,96.798,109.749,112.131,112.615,75.216,6.937,0.744,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-FJ,福建,CN-R-EC,华东,99.802,99.201,89.628,107.903,115.561,110.166,73.641,4.76,0.95,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JX,江西,CN-R-EC,华东,99.561,99.785,90.623,103.165,109.959,111.35,77.211,5.769,0.199,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SD,山东,CN-R-EC,华东,102.315,103.629,96.237,106.701,111.582,106.004,76.652,4.187,0.772,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HA,河南,CN-R-CC,华中,100.107,98.673,89.306,108.19,110.196,102.272,75.849,5.169,0.377,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HB,湖北,CN-R-CC,华中,101.121,101.011,99.477,105.401,118.035,107.345,73.04,6.728,0.272,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HN,湖南,CN-R-CC,华中,100.548,104.497,93.26,107.51,107.905,106.766,77.329,5.304,0.31,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GD,广东,CN-R-SC,华南,102.456,106.503,98.159,108.954,110.55,107.985,76.855,6.456,1.137,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GX,广西,CN-R-SC,华南,98.345,97.112,90.422,100.0,114.811,106.777,77.061,6.886,1.084,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HI,海南,CN-R-SC,华南,104.419,105.883,97.721,105.741,118.028,106.81,74.44,4.318,1.173,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-CQ,重庆,CN-R-SW,西南,106.357,105.349,95.235,114.383,117.102,110.994,74.036,4.57,0.038,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SC,四川,CN-R-SW,西南,104.502,107.47,99.97,107.528,114.533,106.668,74.158,4.397,0.689,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GZ,贵州,CN-R-SW,西南,101.632,103.106,92.94,109.425,118.43,104.299,75.342,5.323,0.205,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-YN,云南,CN-R-SW,西南,106.659,108.846,104.656,107.828,121.311,109.126,73.043,5.839,0.297,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-XZ,西藏,CN-R-SW,西南,104.117,107.622,100.626,111.118,113.004,115.364,75.072,6.324,0.358,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SN,陕西,CN-R-NW,西北,99.718,98.862,93.441,101.562,110.932,105.45,77.002,5.809,0.567,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GS,甘肃,CN-R-NW,西北,100.969,100.972,92.666,106.858,117.043,103.711,76.796,5.708,0.288,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-QH,青海,CN-R-NW,西北,97.435,95.834,91.213,105.074,112.014,102.433,74.672,5.443,0.662,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-NX,宁夏,CN-R-NW,西北,105.52,106.488,94.209,108.088,113.553,113.114,74.449,4.604,0.618,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-XJ,新疆,CN-R-NW,西北,103.529,101.673,92.635,110.709,113.324,113.855,76.903,6.994,0.16,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-GZ-GZ,广州,CN-GD,广东,104.751,104.0,95.647,109.505,121.485,109.262,74.786,4.172,0.101,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-GD-SZ,深圳,CN-GD,广东,104.393,103.162,103.27,111.095,118.852,106.964,73.82,5.435,0.02,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,105.29,108.403,94.098,114.744,119.56,114.534,73.636,5.586,0.798,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-NJ,南京,CN-JS,江苏,100.097,99.132,98.063,103.699,109.464,104.443,75.526,5.838,0.689,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-HB-WH,武汉,CN-HB,湖北,102.645,104.979,97.662,107.548,110.178,105.466,76.441,4.136,0.312,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SC-CD,成都,CN-SC,四川,103.212,103.513,99.676,110.396,115.658,109.825,76.448,6.79,0.535,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SN-XA,西安,CN-SN,陕西,103.45,102.943,94.712,112.331,113.503,105.943,75.472,7.189,0.934,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-SZ,苏州,CN-JS,江苏,99.407,101.257,92.878,102.031,111.076,104.051,74.942,5.846,1.173,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SD-QD,青岛,CN-SD,山东,104.629,105.35,95.524,109.573,122.04,113.349,75.979,6.772,0.705,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,102.496,105.247,96.433,109.136,119.72,110.513,77.161,5.292,0.833,国家统计局,2016-05-11,final
2016-05-01,2016,5,national,CN,中国,,,102.805,101.685,93.698,108.715,111.13,107.524,75.898,4.431,0.244,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NC,华北,CN,中国,106.6,105.276,103.123,114.14,117.826,112.763,73.518,3.711,-0.118,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NE,东北,CN,中国,98.247,98.059,90.738,106.683,110.346,100.676,73.558,5.624,0.815,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-EC,华东,CN,中国,97.989,100.444,87.808,101.383,105.481,105.287,73.474,6.072,0.495,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-CC,华中,CN,中国,101.127,100.36,95.8,108.547,117.158,110.587,72.893,4.838,0.533,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SC,华南,CN,中国,103.358,102.31,92.347,108.932,113.333,112.682,73.66,6.043,0.102,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SW,西南,CN,中国,98.808,101.505,90.909,104.663,109.512,108.479,72.738,6.022,-0.05,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NW,西北,CN,中国,98.396,100.336,91.754,106.72,114.162,108.785,76.064,6.033,0.553,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-BJ,北京,CN-R-NC,华北,106.999,110.588,103.554,116.276,118.725,116.75,75.545,6.07,0.113,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-TJ,天津,CN-R-NC,华北,98.302,97.138,96.264,101.818,114.228,106.248,74.686,5.89,0.535,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HE,河北,CN-R-NC,华北,106.943,106.843,103.772,110.944,119.259,116.661,73.342,4.394,0.45,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SX,山西,CN-R-NC,华北,98.686,99.767,92.49,104.319,109.161,104.391,74.553,4.142,0.382,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-NM,内蒙古,CN-R-NC,华北,103.378,103.449,99.516,108.844,118.994,111.687,73.859,6.065,0.794,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-LN,辽宁,CN-R-NE,东北,105.462,107.458,94.135,112.374,118.428,109.141,76.549,4.229,0.586,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JL,吉林,CN-R-NE,东北,98.368,97.378,93.899,105.945,113.446,104.197,74.349,5.622,-0.143,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HL,黑龙江,CN-R-NE,东北,99.519,97.699,91.491,103.273,113.837,107.09,75.522,4.913,0.287,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SH,上海,CN-R-EC,华东,101.088,100.669,98.945,108.382,110.074,106.712,72.772,6.335,0.042,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JS,江苏,CN-R-EC,华东,102.966,102.217,99.442,111.176,111.715,111.177,73.98,3.672,0.617,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-ZJ,浙江,CN-R-EC,华东,102.384,102.723,100.423,109.047,110.658,111.508,73.137,5.33,0.848,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-AH,安徽,CN-R-EC,华东,103.584,107.303,98.466,108.441,120.453,115.865,74.825,4.394,0.518,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-FJ,福建,CN-R-EC,华东,101.186,102.313,95.437,107.078,108.968,104.162,76.523,5.988,0.73,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JX,江西,CN-R-EC,华东,98.002,100.268,94.349,102.297,104.876,103.955,75.248,3.428,0.692,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SD,山东,CN-R-EC,华东,107.63,111.51,102.388,111.563,116.999,114.191,73.094,3.61,0.162,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HA,河南,CN-R-CC,华中,107.671,107.556,98.904,112.073,118.648,114.243,74.245,3.917,0.42,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HB,湖北,CN-R-CC,华中,106.516,107.337,100.34,113.358,121.545,108.717,72.724,4.42,0.495,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HN,湖南,CN-R-CC,华中,100.8,98.863,97.272,105.592,113.262,105.011,75.233,5.139,0.972,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GD,广东,CN-R-SC,华南,104.236,104.421,94.553,106.004,118.605,108.808,73.81,3.918,0.176,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GX,广西,CN-R-SC,华南,106.467,109.921,104.91,109.398,115.032,114.599,75.114,5.325,0.477,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HI,海南,CN-R-SC,华南,105.758,105.65,97.169,108.737,122.28,116.171,75.535,3.87,0.465,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-CQ,重庆,CN-R-SW,西南,105.465,105.364,103.426,113.189,122.686,110.042,74.311,3.412,0.539,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SC,四川,CN-R-SW,西南,98.156,97.367,92.464,103.67,107.612,103.308,75.009,4.21,0.768,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GZ,贵州,CN-R-SW,西南,106.61,110.536,96.772,112.186,118.192,116.802,76.503,6.432,0.99,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-YN,云南,CN-R-SW,西南,104.951,103.483,93.778,110.429,120.103,116.671,73.821,6.482,0.05,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-XZ,西藏,CN-R-SW,西南,101.664,105.418,91.883,107.303,113.755,104.261,74.385,4.714,0.503,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SN,陕西,CN-R-NW,西北,102.766,101.229,101.658,108.675,119.063,106.33,76.658,6.158,0.043,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GS,甘肃,CN-R-NW,西北,107.346,109.265,102.887,108.446,119.263,119.489,74.8,4.96,0.925,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-QH,青海,CN-R-NW,西北,101.504,101.133,97.109,106.247,117.454,111.487,74.258,5.604,0.394,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-NX,宁夏,CN-R-NW,西北,102.471,100.462,97.774,106.575,110.502,108.07,74.023,5.593,0.168,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-XJ,新疆,CN-R-NW,西北,103.577,103.127,94.38,106.516,119.825,115.732,72.574,3.927,0.37,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-GZ-GZ,广州,CN-GD,广东,98.95,101.243,89.631,102.617,110.601,109.688,75.499,6.364,1.0,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-GD-SZ,深圳,CN-GD,广东,107.01,108.298,101.34,110.895,118.607,115.297,75.999,3.427,0.784,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,105.177,108.676,101.574,109.734,120.907,117.243,74.026,4.921,0.458,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-NJ,南京,CN-JS,江苏,105.199,108.352,96.247,106.849,119.996,110.919,75.654,5.219,-0.099,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-HB-WH,武汉,CN-HB,湖北,107.691,105.662,101.626,112.672,120.181,118.133,76.492,6.537,0.132,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SC-CD,成都,CN-SC,四川,105.37,106.054,95.618,112.783,119.977,117.158,74.984,3.554,-0.0,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SN-XA,西安,CN-SN,陕西,100.218,98.469,99.006,105.702,112.119,108.429,75.296,5.015,0.462,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-SZ,苏州,CN-JS,江苏,104.458,106.004,98.728,105.584,116.526,110.927,73.592,6.204,0.142,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SD-QD,青岛,CN-SD,山东,98.499,99.04,88.701,100.608,113.893,108.695,73.755,4.471,0.948,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,98.999,99.902,88.9,107.723,108.727,104.277,76.301,4.859,0.166,国家统计局,2016-06-10,final
2016-06-01,2016,6,national,CN,中国,,,103.1,102.006,101.184,110.963,111.421,107.433,76.366,3.857,0.816,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NC,华北,CN,中国,106.242,109.219,101.465,115.419,116.678,113.658,75.252,6.393,0.75,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NE,东北,CN,中国,103.213,104.015,93.481,105.156,114.61,113.562,77.088,3.648,0.559,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-EC,华东,CN,中国,106.857,109.095,95.552,115.066,114.67,116.317,74.249,5.248,0.172,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-CC,华中,CN,中国,99.726,102.704,94.402,107.253,113.192,111.09,75.615,5.033,0.313,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SC,华南,CN,中国,106.518,106.74,100.82,108.818,120.046,109.555,73.407,3.956,0.062,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SW,西南,CN,中国,102.163,102.57,96.084,106.999,109.763,113.165,74.386,6.367,-0.029,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NW,西北,CN,中国,107.435,111.517,100.879,112.633,118.159,110.655,75.7,5.717,0.6,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-BJ,北京,CN-R-NC,华北,105.346,105.257,100.042,109.981,118.483,117.285,73.783,3.862,0.882,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-TJ,天津,CN-R-NC,华北,107.175,110.486,105.773,113.631,120.394,114.151,75.893,4.179,0.771,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HE,河北,CN-R-NC,华北,105.233,108.516,95.681,110.739,116.796,112.472,76.642,5.057,-0.098,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SX,山西,CN-R-NC,华北,101.555,100.538,90.424,109.351,114.261,111.206,77.044,3.513,-0.1,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-NM,内蒙古,CN-R-NC,华北,97.978,97.292,93.988,102.661,111.941,106.655,76.046,3.6,0.845,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-LN,辽宁,CN-R-NE,东北,102.777,101.93,93.987,104.526,112.128,111.788,73.95,6.374,0.119,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JL,吉林,CN-R-NE,东北,106.608,108.417,101.981,110.409,123.219,116.056,73.071,5.721,0.82,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HL,黑龙江,CN-R-NE,东北,104.431,103.53,93.335,112.662,119.465,107.628,75.143,4.201,-0.118,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SH,上海,CN-R-EC,华东,107.267,106.935,105.22,112.954,122.768,111.115,74.299,4.51,0.332,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JS,江苏,CN-R-EC,华东,100.269,98.324,90.15,104.985,109.533,111.508,73.598,4.623,0.057,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-ZJ,浙江,CN-R-EC,华东,101.918,105.552,90.806,110.989,117.091,105.555,76.942,3.462,0.541,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-AH,安徽,CN-R-EC,华东,107.523,109.029,103.648,113.145,124.944,116.81,73.297,3.584,0.128,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-FJ,福建,CN-R-EC,华东,104.097,104.44,92.826,110.786,121.549,106.195,73.596,5.242,0.742,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JX,江西,CN-R-EC,华东,103.712,104.814,96.744,111.87,119.011,110.694,76.002,3.923,-0.143,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SD,山东,CN-R-EC,华东,100.651,98.68,94.186,106.044,108.436,104.5,74.747,3.529,-0.026,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HA,河南,CN-R-CC,华中,102.577,103.338,97.871,104.737,112.812,112.547,75.579,4.788,0.747,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HB,湖北,CN-R-CC,华中,98.336,96.59,95.132,102.798,114.882,108.234,74.427,6.574,0.583,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HN,湖南,CN-R-CC,华中,105.073,106.544,100.772,111.793,112.913,114.254,77.041,4.545,0.591,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GD,广东,CN-R-SC,华南,105.417,109.107,102.119,112.194,113.564,118.065,77.117,6.182,0.31,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GX,广西,CN-R-SC,华南,99.666,100.282,93.452,103.548,114.889,103.83,75.615,3.588,0.215,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HI,海南,CN-R-SC,华南,100.422,101.685,98.773,105.074,112.845,106.247,75.572,5.247,0.057,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-CQ,重庆,CN-R-SW,西南,106.085,108.372,103.746,110.372,121.576,112.776,73.666,5.183,0.672,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SC,四川,CN-R-SW,西南,106.958,106.7,104.58,109.303,117.308,116.945,74.459,4.43,0.136,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GZ,贵州,CN-R-SW,西南,104.795,103.843,101.956,107.091,117.723,107.252,74.203,4.842,0.905,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-YN,云南,CN-R-SW,西南,103.176,101.837,97.693,108.543,111.388,106.741,75.226,3.922,1.015,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-XZ,西藏,CN-R-SW,西南,107.593,110.505,104.44,114.131,118.982,119.721,74.572,6.597,0.761,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SN,陕西,CN-R-NW,西北,98.851,102.021,89.96,99.993,110.001,107.601,73.574,6.432,0.874,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GS,甘肃,CN-R-NW,西北,105.354,106.164,97.333,108.858,121.699,107.534,73.152,4.144,-0.134,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-QH,青海,CN-R-NW,西北,101.233,104.877,95.832,104.546,113.609,110.383,73.551,5.868,0.007,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-NX,宁夏,CN-R-NW,西北,105.099,106.786,103.482,107.859,121.224,111.541,74.004,3.57,-0.066,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-XJ,新疆,CN-R-NW,西北,104.243,106.494,98.992,107.366,121.662,116.347,76.438,4.743,0.942,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-GZ-GZ,广州,CN-GD,广东,106.518,105.608,104.307,113.613,120.529,114.293,74.783,5.872,0.404,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-GD-SZ,深圳,CN-GD,广东,101.9,104.471,94.455,109.715,112.081,104.364,76.695,6.332,0.604,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,102.746,105.795,96.914,106.83,117.867,108.878,75.52,5.379,0.851,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-JS-NJ,南京,CN-JS,江苏,106.175,107.782,101.327,109.663,119.452,108.842,73.311,5.194,-0.059,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-HB-WH,武汉,CN-HB,湖北,99.446,99.267,91.307,101.582,110.629,102.55,75.963,4.963,0.157,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SC-CD,成都,CN-SC,四川,105.477,105.342,102.673,106.673,114.592,116.945,77.34,6.338,1.01,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SN-XA,西安,CN-SN,陕西,100.254,102.998,94.23,103.215,116.87,104.545,76.348,4.053,0.415,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-JS-SZ,苏州,CN-JS,江苏,104.513,107.847,101.317,112.81,112.09,110.844,74.205,6.462,0.291,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SD-QD,青岛,CN-SD,山东,101.348,103.455,96.602,106.652,113.857,113.253,76.925,6.392,0.789,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,106.561,105.079,103.356,108.074,114.135,115.518,77.356,3.432,0.5,国家统计局,2016-07-11,final
