ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,labor_force_10k,employed_10k,unemployed_10k,unemployment_rate_pct,youth_unemp_rate_pct,participation_rate_pct,avg_monthly_wage_cny,new_urban_jobs_10k,source_org,release_date,data_status
2016-04-01,2016,4,province,CN-SH,上海,CN-R-EC,华东,3210.15,3050.05,160.09,4.987,15.944,65.653,8245.34,4.08,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JS,江苏,CN-R-EC,华东,8678.25,8220.57,457.68,5.274,15.728,66.745,10429.85,8.73,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-ZJ,浙江,CN-R-EC,华东,6077.25,5740.17,337.08,5.547,16.716,65.133,9235.96,7.38,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-AH,安徽,CN-R-EC,华东,3294.35,3126.72,167.64,5.089,15.19,66.623,8633.6,3.57,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-FJ,福建,CN-R-EC,华东,3464.55,3289.52,175.04,5.052,16.682,66.177,10478.09,3.78,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JX,江西,CN-R-EC,华东,2133.21,2016.2,117.01,5.485,15.114,67.314,9013.14,2.67,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SD,山东,CN-R-EC,华东,7921.98,7483.71,438.27,5.532,16.626,65.415,11403.01,9.32,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HA,河南,CN-R-CC,华中,4289.58,4043.2,246.38,5.744,15.65,66.7,11541.0,4.52,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HB,湖北,CN-R-CC,华中,3986.78,3790.84,195.95,4.915,15.129,66.841,9093.59,4.84,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HN,湖南,CN-R-CC,华中,3309.61,3136.72,172.89,5.224,17.753,65.31,8141.83,4.15,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GD,广东,CN-R-SC,华南,9439.5,8953.59,485.91,5.148,17.317,66.885,8806.14,11.62,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GX,广西,CN-R-SC,华南,1797.22,1687.86,109.36,6.085,17.905,67.122,11550.89,2.06,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HI,海南,CN-R-SC,华南,552.65,520.98,31.66,5.73,16.361,66.749,12068.63,0.6,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-CQ,重庆,CN-R-SW,西南,2066.17,1951.52,114.65,5.549,15.519,65.761,8302.34,2.32,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SC,四川,CN-R-SW,西南,4307.58,4086.88,220.7,5.124,14.974,66.699,11426.78,4.45,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GZ,贵州,CN-R-SW,西南,1751.18,1652.29,98.89,5.647,15.592,66.55,8283.29,2.01,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-YN,云南,CN-R-SW,西南,1874.01,1760.73,113.27,6.045,14.754,67.003,10312.16,1.93,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-XZ,西藏,CN-R-SW,西南,204.87,193.33,11.54,5.635,16.575,65.465,11495.23,0.27,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SN,陕西,CN-R-NW,西北,2444.08,2300.49,143.59,5.875,15.419,65.859,11241.51,2.5,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GS,甘肃,CN-R-NW,西北,756.8,718.64,38.16,5.042,17.508,66.194,10727.65,0.82,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-QH,青海,CN-R-NW,西北,347.22,330.28,16.93,4.877,17.721,65.878,8564.68,0.35,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-NX,宁夏,CN-R-NW,西北,475.35,450.74,24.61,5.177,17.514,65.582,10459.51,0.58,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-XJ,新疆,CN-R-NW,西北,1187.41,1125.25,62.16,5.235,18.281,66.371,10441.81,1.29,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-GZ-GZ,广州,CN-GD,广东,1673.55,1583.29,90.25,5.393,18.173,66.291,7857.57,1.85,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-GD-SZ,深圳,CN-GD,广东,1993.93,1877.79,116.15,5.825,15.443,66.685,12176.33,2.0,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1224.93,1164.32,60.62,4.949,15.933,66.018,9904.59,1.35,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-NJ,南京,CN-JS,江苏,1325.26,1260.87,64.39,4.858,15.178,66.286,8337.85,1.7,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-HB-WH,武汉,CN-HB,湖北,939.43,884.85,54.58,5.81,16.71,66.492,7806.13,0.96,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SC-CD,成都,CN-SC,四川,1071.2,1018.09,53.12,4.959,17.561,65.638,11827.98,1.28,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SN-XA,西安,CN-SN,陕西,563.14,529.85,33.29,5.911,16.784,65.093,7750.67,0.7,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-SZ,苏州,CN-JS,江苏,1904.2,1792.39,111.81,5.872,17.299,66.278,12069.36,2.0,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SD-QD,青岛,CN-SD,山东,1263.66,1192.51,71.15,5.631,17.716,67.185,10285.9,1.55,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,815.53,776.27,39.25,4.813,17.283,66.85,10809.09,1.07,国家统计局,2016-05-11,final
2016-05-01,2016,5,national,CN,中国,,,87902.38,82653.16,5249.23,5.972,14.075,67.321,8063.5,102.87,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NC,华北,CN,中国,10401.58,9843.55,558.03,5.365,15.365,64.953,11105.53,11.87,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NE,东北,CN,中国,4018.85,3793.35,225.5,5.611,16.398,65.921,7979.05,5.06,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-EC,华东,CN,中国,33760.11,31840.44,1919.67,5.686,17.498,65.457,11841.22,41.9,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-CC,华中,CN,中国,11418.23,10762.35,655.88,5.744,14.549,66.398,9690.59,11.86,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SC,华南,CN,中国,11656.99,11091.26,565.73,4.853,16.144,66.11,11349.22,14.08,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SW,西南,CN,中国,10454.5,9902.15,552.34,5.283,15.254,66.379,8141.18,10.42,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NW,西北,CN,中国,5142.72,4864.39,278.33,5.412,15.982,64.966,10127.39,5.8,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-BJ,北京,CN-R-NC,华北,3188.48,3035.57,152.9,4.796,14.808,66.537,10817.37,4.02,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-TJ,天津,CN-R-NC,华北,1262.32,1192.06,70.26,5.566,15.172,67.123,11264.9,1.68,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HE,河北,CN-R-NC,华北,3120.97,2931.8,189.18,6.061,15.365,66.409,11715.31,4.03,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SX,山西,CN-R-NC,华北,1739.32,1656.88,82.44,4.74,14.312,66.538,12277.14,2.23,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-NM,内蒙古,CN-R-NC,华北,1215.08,1145.24,69.84,5.748,16.058,66.475,12298.52,1.48,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-LN,辽宁,CN-R-NE,东北,2114.72,2000.74,113.98,5.39,15.424,65.305,12194.18,2.26,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JL,吉林,CN-R-NE,东北,795.75,749.65,46.1,5.794,16.797,66.825,10875.13,1.02,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HL,黑龙江,CN-R-NE,东北,1135.57,1080.04,55.53,4.89,14.435,66.211,9014.81,1.46,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SH,上海,CN-R-EC,华东,3168.93,2986.05,182.88,5.771,16.78,67.307,8215.9,3.73,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JS,江苏,CN-R-EC,华东,8680.27,8220.66,459.61,5.295,17.757,65.916,10392.61,9.26,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-ZJ,浙江,CN-R-EC,华东,5773.35,5482.51,290.84,5.038,14.778,65.652,9202.99,5.93,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-AH,安徽,CN-R-EC,华东,3216.55,3022.17,194.38,6.043,14.534,64.935,8602.78,3.97,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-FJ,福建,CN-R-EC,华东,3532.04,3364.57,167.47,4.741,16.002,64.993,10440.68,3.53,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JX,江西,CN-R-EC,华东,2168.3,2055.58,112.72,5.199,17.205,65.269,8980.96,2.63,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SD,山东,CN-R-EC,华东,8019.75,7581.7,438.05,5.462,15.062,66.025,11362.3,10.41,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HA,河南,CN-R-CC,华中,4290.72,4079.95,210.77,4.912,16.841,66.795,11499.8,5.3,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HB,湖北,CN-R-CC,华中,3984.02,3761.56,222.46,5.584,17.031,66.683,9061.13,4.78,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HN,湖南,CN-R-CC,华中,3465.07,3282.2,182.87,5.278,15.497,65.824,8112.76,4.41,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GD,广东,CN-R-SC,华南,9244.96,8742.35,502.61,5.437,15.94,66.96,8774.7,9.37,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GX,广西,CN-R-SC,华南,1873.26,1769.42,103.84,5.543,14.767,67.045,11509.66,2.14,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HI,海南,CN-R-SC,华南,556.36,525.75,30.6,5.501,17.379,67.019,12025.54,0.72,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-CQ,重庆,CN-R-SW,西南,2010.37,1888.87,121.5,6.043,16.449,65.862,8272.7,2.08,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SC,四川,CN-R-SW,西南,4414.47,4203.8,210.66,4.772,17.755,67.307,11385.99,5.87,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GZ,贵州,CN-R-SW,西南,1748.02,1659.1,88.92,5.087,16.308,65.471,8253.72,1.8,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-YN,云南,CN-R-SW,西南,1795.81,1688.37,107.43,5.983,14.663,66.346,10275.34,2.0,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-XZ,西藏,CN-R-SW,西南,204.66,193.67,10.99,5.371,16.523,66.2,11454.19,0.21,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SN,陕西,CN-R-NW,西北,2434.43,2320.27,114.16,4.689,15.857,65.008,11201.38,3.18,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GS,甘肃,CN-R-NW,西北,730.93,689.53,41.4,5.665,15.433,66.101,10689.35,0.9,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-QH,青海,CN-R-NW,西北,335.71,316.15,19.56,5.828,15.432,67.189,8534.1,0.38,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-NX,宁夏,CN-R-NW,西北,465.13,442.52,22.61,4.862,17.471,66.059,10422.17,0.62,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-XJ,新疆,CN-R-NW,西北,1157.19,1099.59,57.6,4.978,14.547,66.142,10404.53,1.5,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-GZ-GZ,广州,CN-GD,广东,1646.17,1552.38,93.8,5.698,17.613,65.148,7829.52,1.94,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-GD-SZ,深圳,CN-GD,广东,1989.0,1886.85,102.15,5.136,14.099,66.853,12132.86,2.35,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1213.58,1141.72,71.86,5.921,15.135,66.126,9869.23,1.46,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-NJ,南京,CN-JS,江苏,1340.45,1262.65,77.81,5.804,15.271,66.81,8308.09,1.75,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-HB-WH,武汉,CN-HB,湖北,948.6,898.24,50.36,5.309,15.253,65.327,7778.26,1.02,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SC-CD,成都,CN-SC,四川,1064.63,1014.09,50.54,4.747,17.026,65.996,11785.75,1.25,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SN-XA,西安,CN-SN,陕西,560.46,530.82,29.64,5.288,16.153,65.937,7723.0,0.62,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-SZ,苏州,CN-JS,江苏,1890.26,1780.18,110.08,5.824,16.684,65.68,12026.28,2.41,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SD-QD,青岛,CN-SD,山东,1251.58,1190.13,61.45,4.91,14.938,66.545,10249.18,1.5,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,823.31,773.82,49.49,6.011,15.372,65.394,10770.51,1.07,国家统计局,2016-06-10,final
2016-06-01,2016,6,national,CN,中国,,,87799.76,83161.43,4638.33,5.283,17.291,66.294,8024.04,104.02,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NC,华北,CN,中国,10610.69,10028.28,582.41,5.489,14.768,65.652,11051.18,12.79,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NE,东北,CN,中国,4136.43,3887.78,248.65,6.011,16.201,65.888,7940.0,4.91,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-EC,华东,CN,中国,33903.68,32002.22,1901.46,5.608,18.145,66.882,11783.27,37.27,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-CC,华中,CN,中国,11598.67,11041.06,557.61,4.808,17.113,67.269,9643.16,15.21,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SC,华南,CN,中国,11577.21,10992.18,585.03,5.053,17.766,66.37,11293.68,11.96,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SW,西南,CN,中国,10508.71,9945.83,562.88,5.356,15.089,66.545,8101.34,11.41,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NW,西北,CN,中国,5136.16,4833.3,302.86,5.897,15.759,66.999,10077.83,5.25,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-BJ,北京,CN-R-NC,华北,3221.87,3034.09,187.78,5.828,17.668,66.035,10764.43,3.8,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-TJ,天津,CN-R-NC,华北,1258.95,1196.72,62.23,4.943,15.496,67.135,11209.77,1.27,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HE,河北,CN-R-NC,华北,3094.36,2939.01,155.35,5.02,18.33,65.669,11657.98,3.46,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SX,山西,CN-R-NC,华北,1771.59,1688.83,82.76,4.672,15.285,65.194,12217.06,2.28,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-NM,内蒙古,CN-R-NC,华北,1247.57,1182.07,65.5,5.25,16.952,67.057,12238.33,1.69,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-LN,辽宁,CN-R-NE,东北,2090.0,1979.56,110.44,5.284,14.725,65.885,12134.5,2.32,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JL,吉林,CN-R-NE,东北,820.02,774.88,45.14,5.505,16.389,66.647,10821.91,0.86,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HL,黑龙江,CN-R-NE,东北,1177.06,1114.86,62.2,5.285,17.158,65.42,8970.69,1.51,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SH,上海,CN-R-EC,华东,3215.78,3043.25,172.53,5.365,17.373,66.758,8175.7,4.14,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JS,江苏,CN-R-EC,华东,8596.93,8156.34,440.59,5.125,15.419,67.13,10341.75,8.85,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-ZJ,浙江,CN-R-EC,华东,6020.3,5723.2,297.11,4.935,16.481,65.101,9157.95,7.98,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-AH,安徽,CN-R-EC,华东,3302.03,3134.03,168.0,5.088,18.044,67.36,8560.68,3.64,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-FJ,福建,CN-R-EC,华东,3399.96,3229.15,170.81,5.024,15.856,66.922,10389.59,3.59,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JX,江西,CN-R-EC,华东,2246.7,2135.51,111.19,4.949,15.03,65.379,8937.01,2.85,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SD,山东,CN-R-EC,华东,8071.21,7675.21,396.0,4.906,15.636,65.4,11306.69,10.97,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HA,河南,CN-R-CC,华中,4336.2,4135.84,200.36,4.621,14.432,65.434,11443.52,4.72,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HB,湖北,CN-R-CC,华中,3897.41,3691.54,205.87,5.282,16.541,65.706,9016.79,4.15,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HN,湖南,CN-R-CC,华中,3422.97,3257.63,165.33,4.83,18.164,65.105,8073.06,4.48,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GD,广东,CN-R-SC,华南,9038.21,8544.08,494.14,5.467,16.853,65.615,8731.76,10.39,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GX,广西,CN-R-SC,华南,1831.11,1734.11,97.0,5.297,17.238,65.347,11453.33,2.39,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HI,海南,CN-R-SC,华南,532.46,502.56,29.9,5.616,15.432,65.107,11966.69,0.58,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-CQ,重庆,CN-R-SW,西南,2035.34,1927.38,107.96,5.304,17.552,66.435,8232.21,2.74,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SC,四川,CN-R-SW,西南,4485.84,4230.72,255.13,5.687,16.766,66.21,11330.26,5.98,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GZ,贵州,CN-R-SW,西南,1693.53,1609.81,83.72,4.944,16.588,66.265,8213.33,2.06,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-YN,云南,CN-R-SW,西南,1846.89,1753.0,93.89,5.084,16.196,65.451,10225.06,2.45,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-XZ,西藏,CN-R-SW,西南,202.12,190.44,11.67,5.775,17.462,66.084,11398.13,0.22,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SN,陕西,CN-R-NW,西北,2465.66,2332.05,133.61,5.419,15.553,66.385,11146.56,2.62,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GS,甘肃,CN-R-NW,西北,759.69,716.19,43.5,5.727,16.977,67.096,10637.04,0.78,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-QH,青海,CN-R-NW,西北,340.24,323.83,16.41,4.823,14.96,65.221,8492.34,0.46,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-NX,宁夏,CN-R-NW,西北,480.32,457.45,22.87,4.762,16.803,66.909,10371.16,0.49,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-XJ,新疆,CN-R-NW,西北,1142.12,1087.74,54.38,4.761,16.032,65.237,10353.61,1.45,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-GZ-GZ,广州,CN-GD,广东,1704.73,1625.48,79.25,4.649,15.06,66.603,7791.2,2.31,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-GD-SZ,深圳,CN-GD,广东,2053.88,1931.04,122.84,5.981,17.53,65.581,12073.48,2.33,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,1271.87,1206.15,65.72,5.167,16.897,65.74,9820.93,1.71,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-JS-NJ,南京,CN-JS,江苏,1318.75,1254.51,64.24,4.872,16.596,67.22,8267.43,1.73,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-HB-WH,武汉,CN-HB,湖北,955.14,903.09,52.05,5.45,17.09,65.613,7740.2,1.09,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SC-CD,成都,CN-SC,四川,1054.67,997.4,57.27,5.43,15.777,65.52,11728.07,1.32,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SN-XA,西安,CN-SN,陕西,567.47,536.91,30.56,5.386,15.874,65.303,7685.2,0.63,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-JS-SZ,苏州,CN-JS,江苏,1939.71,1832.61,107.1,5.521,17.674,66.105,11967.42,2.0,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SD-QD,青岛,CN-SD,山东,1256.75,1184.98,71.77,5.711,14.629,66.994,10199.02,1.48,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,826.39,780.96,45.43,5.497,15.714,66.923,10717.8,0.99,国家统计局,2016-07-11,final
2016-07-01,2016,7,national,CN,中国,,,87789.58,83509.63,4279.95,4.875,15.135,66.705,7984.58,101.67,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NC,华北,CN,中国,10699.89,10173.12,526.77,4.923,16.313,66.528,10996.83,13.32,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NE,东北,CN,中国,4195.34,4005.62,189.72,4.522,17.105,65.901,7900.95,5.15,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-EC,华东,CN,中国,35146.52,33295.77,1850.75,5.266,15.246,66.428,11725.32,44.36,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-CC,华中,CN,中国,11461.28,10952.73,508.56,4.437,14.529,66.481,9595.74,14.81,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-SC,华南,CN,中国,11356.37,10742.22,614.16,5.408,13.585,66.928,11238.14,12.25,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-SW,西南,CN,中国,10448.91,9936.27,512.64,4.906,15.076,67.019,8061.5,13.79,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NW,西北,CN,中国,5139.89,4911.82,228.06,4.437,15.908,67.481,10028.26,5.6,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-BJ,北京,CN-R-NC,华北,3207.39,3050.38,157.02,4.895,14.877,66.607,10711.49,3.66,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-TJ,天津,CN-R-NC,华北,1262.37,1198.18,64.2,5.085,15.082,66.72,11154.64,1.39,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-HE,河北,CN-R-NC,华北,3114.88,2953.69,161.19,5.175,13.75,65.71,11600.64,3.27,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-SX,山西,CN-R-NC,华北,1822.91,1742.31,80.61,4.422,15.382,67.27,12156.98,2.22,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-NM,内蒙古,CN-R-NC,华北,1212.15,1144.07,68.07,5.616,15.859,67.248,12178.14,1.44,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-LN,辽宁,CN-R-NE,东北,2105.83,2012.64,93.19,4.425,15.493,66.678,12074.82,2.07,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-JL,吉林,CN-R-NE,东北,841.21,796.66,44.55,5.296,15.367,65.69,10768.68,0.87,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-HL,黑龙江,CN-R-NE,东北,1166.93,1100.41,66.52,5.7,14.433,65.558,8926.57,1.19,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-SH,上海,CN-R-EC,华东,3178.37,3014.1,164.26,5.168,15.278,67.341,8135.49,4.19,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-JS,江苏,CN-R-EC,华东,8606.99,8223.67,383.32,4.454,16.692,65.581,10290.89,11.41,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-ZJ,浙江,CN-R-EC,华东,5974.65,5660.04,314.61,5.266,14.159,66.729,9112.92,7.56,国家统计局,2016-08-10,final
2016-07-01,2016,7,province,CN-AH,安徽,CN-R-EC,华东,3306.15,3114.99,191.16,5.782,14.673,67.328,8518.58,3.93,国家统计局,2016-08-10,final
