ref_date,year,month,geo_level,geo_code,geo_name,parent_geo_code,parent_geo_name,overall_cpi_idx,food_cpi_idx,energy_cpi_idx,core_cpi_idx,services_cpi_idx,yoy_change_pct,mom_change_pct,base_period,source_org,release_date,data_status
2016-04-01,2016,4,province,CN-HL,黑龙江,CN-R-NE,东北,100.436,99.414,99.205,100.4,100.444,0.354,0.535,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SH,上海,CN-R-EC,华东,100.889,100.267,100.343,100.808,101.358,1.355,0.576,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JS,江苏,CN-R-EC,华东,100.004,101.846,101.433,99.544,100.447,1.903,0.415,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-ZJ,浙江,CN-R-EC,华东,101.628,100.412,103.457,101.211,102.085,1.618,-0.011,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-AH,安徽,CN-R-EC,华东,101.224,99.643,101.193,100.342,101.223,1.333,0.341,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-FJ,福建,CN-R-EC,华东,101.141,100.434,103.604,100.151,102.452,1.909,0.459,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-JX,江西,CN-R-EC,华东,101.065,100.12,103.693,100.989,101.821,0.765,0.499,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SD,山东,CN-R-EC,华东,100.645,102.821,103.527,100.563,101.857,0.689,0.426,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HA,河南,CN-R-CC,华中,101.545,102.459,101.79,100.523,102.381,1.067,0.519,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HB,湖北,CN-R-CC,华中,100.732,99.164,103.731,99.903,101.935,0.425,0.179,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HN,湖南,CN-R-CC,华中,99.699,99.573,99.208,99.325,101.061,0.773,0.241,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GD,广东,CN-R-SC,华南,100.876,102.22,98.101,99.819,101.997,1.72,-0.064,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GX,广西,CN-R-SC,华南,100.155,99.626,100.629,99.563,100.481,0.752,0.339,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-HI,海南,CN-R-SC,华南,100.296,98.362,99.276,100.036,101.201,1.182,0.104,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-CQ,重庆,CN-R-SW,西南,100.046,101.751,97.196,99.455,100.929,1.092,-0.058,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SC,四川,CN-R-SW,西南,99.876,98.715,97.419,98.971,99.789,1.822,0.556,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GZ,贵州,CN-R-SW,西南,99.843,100.046,97.641,99.799,100.235,1.685,0.114,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-YN,云南,CN-R-SW,西南,101.068,100.564,101.574,100.37,102.232,0.363,-0.108,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-XZ,西藏,CN-R-SW,西南,100.774,101.467,97.805,99.832,101.825,1.011,0.034,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-SN,陕西,CN-R-NW,西北,101.685,101.587,102.643,100.897,102.999,1.283,0.475,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-GS,甘肃,CN-R-NW,西北,100.905,102.118,100.171,99.88,100.837,1.231,0.269,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-QH,青海,CN-R-NW,西北,101.837,100.501,104.237,101.906,103.015,1.684,0.672,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-NX,宁夏,CN-R-NW,西北,100.466,99.506,101.875,100.434,100.652,1.742,0.191,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,province,CN-XJ,新疆,CN-R-NW,西北,100.089,101.271,98.76,99.88,101.232,0.964,-0.115,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-GZ-GZ,广州,CN-GD,广东,101.866,103.501,99.341,101.745,102.639,0.456,0.644,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-GD-SZ,深圳,CN-GD,广东,100.64,102.324,99.456,100.362,100.642,0.502,0.272,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,100.256,100.419,98.913,99.368,101.39,1.354,0.416,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-NJ,南京,CN-JS,江苏,99.814,97.731,101.616,99.145,101.308,0.531,0.026,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-HB-WH,武汉,CN-HB,湖北,100.998,102.292,98.327,100.996,101.953,0.255,0.191,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SC-CD,成都,CN-SC,四川,101.197,102.399,100.055,101.039,101.113,0.283,0.059,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SN-XA,西安,CN-SN,陕西,100.713,102.582,100.266,100.511,101.557,1.558,-0.103,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-JS-SZ,苏州,CN-JS,江苏,101.464,103.265,100.869,100.91,101.458,0.204,0.301,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-SD-QD,青岛,CN-SD,山东,100.8,101.505,98.872,99.807,102.183,1.351,0.254,2016-01=100,国家统计局,2016-05-11,final
2016-04-01,2016,4,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,102.264,104.364,105.174,102.007,102.574,0.287,0.142,2016-01=100,国家统计局,2016-05-11,final
2016-05-01,2016,5,national,CN,中国,,,100.519,101.003,100.458,100.253,100.942,0.888,0.281,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NC,华北,CN,中国,99.784,100.796,99.711,99.431,100.753,0.316,0.363,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NE,东北,CN,中国,99.65,101.513,96.764,99.721,100.809,1.761,0.437,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-EC,华东,CN,中国,100.652,102.148,99.482,99.757,101.203,0.14,0.394,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-CC,华中,CN,中国,100.51,98.838,97.547,100.113,100.773,1.514,0.456,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SC,华南,CN,中国,100.737,99.185,98.64,100.647,101.048,1.767,0.402,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-SW,西南,CN,中国,102.007,102.027,100.497,101.217,103.505,0.59,0.225,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,region,CN-R-NW,西北,CN,中国,99.768,100.42,102.199,99.309,100.822,1.615,0.22,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-BJ,北京,CN-R-NC,华北,101.501,102.198,102.239,101.585,102.284,0.029,0.502,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-TJ,天津,CN-R-NC,华北,101.298,101.926,101.599,100.897,102.017,0.222,0.287,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HE,河北,CN-R-NC,华北,102.172,103.73,102.09,101.633,102.837,0.78,0.383,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SX,山西,CN-R-NC,华北,100.04,101.559,100.941,99.618,101.441,1.472,-0.021,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-NM,内蒙古,CN-R-NC,华北,101.546,100.962,103.102,100.543,102.82,0.257,0.577,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-LN,辽宁,CN-R-NE,东北,99.91,101.404,97.029,99.023,100.393,0.655,0.231,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JL,吉林,CN-R-NE,东北,100.053,98.472,96.957,99.68,100.716,1.283,-0.014,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HL,黑龙江,CN-R-NE,东北,99.866,98.401,98.157,99.512,100.012,1.337,0.047,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SH,上海,CN-R-EC,华东,101.015,99.049,102.317,100.118,102.011,0.595,0.512,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JS,江苏,CN-R-EC,华东,99.796,101.309,101.364,99.653,100.087,1.12,0.029,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-ZJ,浙江,CN-R-EC,华东,101.658,103.614,101.909,100.717,101.845,1.771,0.319,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-AH,安徽,CN-R-EC,华东,101.058,102.969,98.774,100.868,102.531,1.776,0.334,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-FJ,福建,CN-R-EC,华东,101.036,103.12,98.262,100.213,102.499,0.88,0.241,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-JX,江西,CN-R-EC,华东,100.652,102.347,98.631,99.584,101.263,1.781,-0.039,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SD,山东,CN-R-EC,华东,100.875,102.769,100.216,100.449,101.629,1.476,0.397,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HA,河南,CN-R-CC,华中,101.451,102.096,103.761,101.089,102.883,0.869,0.37,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HB,湖北,CN-R-CC,华中,100.737,99.212,102.81,100.336,101.136,0.84,0.133,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HN,湖南,CN-R-CC,华中,100.05,99.192,96.978,99.072,100.062,1.203,0.404,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GD,广东,CN-R-SC,华南,101.232,101.774,101.435,101.178,102.017,0.5,0.297,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GX,广西,CN-R-SC,华南,100.248,99.706,101.248,100.165,100.663,0.328,0.494,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-HI,海南,CN-R-SC,华南,100.183,99.535,97.151,99.217,100.934,0.19,0.287,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-CQ,重庆,CN-R-SW,西南,100.055,100.433,97.19,99.417,99.997,0.91,-0.117,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SC,四川,CN-R-SW,西南,100.291,98.586,98.27,100.379,101.459,1.62,-0.03,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GZ,贵州,CN-R-SW,西南,100.074,99.605,98.73,99.584,100.977,1.084,0.298,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-YN,云南,CN-R-SW,西南,101.627,100.046,103.271,101.476,102.769,1.319,0.039,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-XZ,西藏,CN-R-SW,西南,100.353,98.874,100.459,100.343,100.604,0.534,0.562,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-SN,陕西,CN-R-NW,西北,101.723,102.084,100.936,100.817,102.997,0.777,0.091,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-GS,甘肃,CN-R-NW,西北,100.856,102.392,101.362,100.308,101.575,0.812,0.262,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-QH,青海,CN-R-NW,西北,101.439,100.194,99.751,101.443,101.672,1.359,0.344,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-NX,宁夏,CN-R-NW,西北,100.804,99.821,99.778,99.827,101.727,1.311,0.335,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,province,CN-XJ,新疆,CN-R-NW,西北,100.083,99.543,101.344,99.627,100.048,0.456,-0.052,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-GZ-GZ,广州,CN-GD,广东,101.795,103.459,102.122,101.625,103.023,0.068,0.423,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-GD-SZ,深圳,CN-GD,广东,100.823,102.321,101.507,100.356,101.249,1.769,0.425,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,100.451,101.307,101.23,100.474,101.064,0.843,-0.008,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-NJ,南京,CN-JS,江苏,99.593,98.835,98.603,98.884,100.34,0.93,0.199,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-HB-WH,武汉,CN-HB,湖北,100.402,101.647,101.404,99.507,100.556,0.755,0.175,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SC-CD,成都,CN-SC,四川,101.435,101.653,100.014,100.621,101.949,0.992,0.105,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SN-XA,西安,CN-SN,陕西,100.612,102.193,100.835,99.799,101.127,1.29,0.013,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-JS-SZ,苏州,CN-JS,江苏,101.252,100.53,102.388,100.859,101.219,0.425,0.006,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-SD-QD,青岛,CN-SD,山东,101.548,103.04,99.709,100.893,102.938,1.252,0.183,2016-01=100,国家统计局,2016-06-10,final
2016-05-01,2016,5,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,102.026,101.676,103.159,101.057,102.388,1.748,0.354,2016-01=100,国家统计局,2016-06-10,final
2016-06-01,2016,6,national,CN,中国,,,100.934,101.209,99.802,100.737,101.584,1.03,0.184,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NC,华北,CN,中国,100.358,102.28,102.117,99.844,100.539,1.181,0.365,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NE,东北,CN,中国,100.159,100.343,97.823,99.902,100.271,0.269,0.155,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-EC,华东,CN,中国,101.009,101.355,101.942,100.62,101.143,1.683,-0.112,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-CC,华中,CN,中国,100.35,100.393,100.24,100.015,101.156,1.594,0.422,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SC,华南,CN,中国,100.436,100.709,102.719,99.766,101.167,0.405,0.016,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-SW,西南,CN,中国,101.804,100.859,98.759,101.642,101.725,1.046,0.437,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,region,CN-R-NW,西北,CN,中国,99.972,101.218,99.924,99.317,100.455,0.151,0.532,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-BJ,北京,CN-R-NC,华北,101.521,100.608,103.673,100.739,102.808,0.852,0.085,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-TJ,天津,CN-R-NC,华北,101.507,103.433,104.502,101.553,102.861,0.346,0.242,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HE,河北,CN-R-NC,华北,102.279,100.783,102.098,101.753,103.345,1.565,0.201,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SX,山西,CN-R-NC,华北,100.066,99.056,102.323,99.597,101.517,1.367,0.1,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-NM,内蒙古,CN-R-NC,华北,101.491,99.787,100.444,100.745,102.316,1.91,0.476,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-LN,辽宁,CN-R-NE,东北,100.164,101.285,101.426,99.813,100.585,0.374,-0.036,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JL,吉林,CN-R-NE,东北,100.055,101.084,97.621,99.312,101.438,1.614,0.241,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HL,黑龙江,CN-R-NE,东北,99.778,98.361,98.824,99.013,100.131,0.495,0.412,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SH,上海,CN-R-EC,华东,101.257,101.66,103.27,101.105,102.499,1.076,-0.109,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JS,江苏,CN-R-EC,华东,100.562,100.736,100.479,99.963,101.63,0.618,0.044,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-ZJ,浙江,CN-R-EC,华东,102.219,103.61,101.446,101.903,102.856,0.28,0.391,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-AH,安徽,CN-R-EC,华东,101.625,100.557,99.399,100.86,102.076,1.67,0.514,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-FJ,福建,CN-R-EC,华东,101.438,103.443,99.178,101.033,102.553,0.58,0.167,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-JX,江西,CN-R-EC,华东,100.678,100.554,98.426,99.72,100.703,1.283,0.446,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SD,山东,CN-R-EC,华东,100.754,101.094,100.707,100.074,100.683,0.426,-0.12,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HA,河南,CN-R-CC,华中,101.133,103.146,101.397,100.529,102.382,0.736,0.224,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HB,湖北,CN-R-CC,华中,100.402,100.667,99.014,100.431,100.554,1.447,0.256,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HN,湖南,CN-R-CC,华中,99.395,100.639,97.898,99.097,100.278,0.408,0.498,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GD,广东,CN-R-SC,华南,100.907,102.046,98.001,100.617,100.863,1.189,0.524,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GX,广西,CN-R-SC,华南,100.178,99.132,101.909,99.379,100.136,0.291,0.115,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-HI,海南,CN-R-SC,华南,99.662,98.081,100.61,99.186,100.522,1.6,0.01,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-CQ,重庆,CN-R-SW,西南,100.307,99.228,97.505,100.225,101.68,0.316,0.466,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SC,四川,CN-R-SW,西南,100.162,99.028,100.356,99.308,100.161,0.88,0.189,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GZ,贵州,CN-R-SW,西南,100.035,99.478,98.224,99.429,100.907,1.828,0.545,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-YN,云南,CN-R-SW,西南,101.374,100.562,102.931,100.417,101.628,0.632,0.06,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-XZ,西藏,CN-R-SW,西南,100.688,98.651,98.174,100.354,101.929,1.291,0.218,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-SN,陕西,CN-R-NW,西北,102.126,103.808,104.975,102.086,103.404,1.284,-0.102,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-GS,甘肃,CN-R-NW,西北,100.97,99.367,99.303,100.858,101.38,1.476,0.028,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-QH,青海,CN-R-NW,西北,101.593,99.534,104.382,101.23,101.754,0.401,0.046,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-NX,宁夏,CN-R-NW,西北,100.9,101.764,98.589,100.206,101.254,1.206,0.116,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,province,CN-XJ,新疆,CN-R-NW,西北,100.744,101.682,102.706,100.127,101.575,1.716,0.288,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-GZ-GZ,广州,CN-GD,广东,102.021,104.041,99.005,101.59,102.953,1.816,0.057,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-GD-SZ,深圳,CN-GD,广东,101.137,99.258,100.976,100.845,102.205,1.892,0.221,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-ZJ-HZ,杭州,CN-ZJ,浙江,100.177,100.598,100.954,99.563,100.485,1.631,-0.163,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-JS-NJ,南京,CN-JS,江苏,99.824,97.838,102.184,99.428,100.592,1.177,-0.129,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-HB-WH,武汉,CN-HB,湖北,100.454,99.984,102.036,100.141,100.612,0.581,0.168,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SC-CD,成都,CN-SC,四川,100.969,101.841,104.006,100.536,101.749,1.914,-0.068,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SN-XA,西安,CN-SN,陕西,100.795,101.67,99.534,100.107,101.107,0.451,-0.053,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-JS-SZ,苏州,CN-JS,江苏,101.414,102.624,100.639,101.328,102.024,1.361,0.179,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-SD-QD,青岛,CN-SD,山东,100.959,100.863,102.0,100.981,101.325,1.107,0.307,2016-01=100,国家统计局,2016-07-11,final
2016-06-01,2016,6,city,CN-ZJ-NB,宁波,CN-ZJ,浙江,101.597,100.039,101.266,101.598,102.679,1.851,-0.07,2016-01=100,国家统计局,2016-07-11,final
2016-07-01,2016,7,national,CN,中国,,,100.504,100.073,98.565,100.401,101.778,0.353,0.01,2016-01=100,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NC,华北,CN,中国,100.175,99.683,98.211,99.777,100.482,1.062,0.389,2016-01=100,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-NE,东北,CN,中国,100.154,102.136,102.254,99.299,101.442,0.375,0.335,2016-01=100,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-EC,华东,CN,中国,100.984,100.444,98.368,99.946,101.15,-0.465,0.285,2016-01=100,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-CC,华中,CN,中国,100.289,101.163,97.731,99.937,100.566,-0.259,-0.38,2016-01=100,国家统计局,2016-08-10,final
2016-07-01,2016,7,region,CN-R-SC,华南,CN,中国,100.873,101.7,100.893,100.442,102.093,0.386,0.08,2016-01=100,国家统计局,2016-08-10,final
